year,month,day,sentiment_index,sum,yqcfg,sscfg
2015,1,27,0.04323428,1,23,24
2015,1,28,0.18032098,1,22,24
2015,1,29,0.16760378,1,23,24
2015,1,30,0.07689967,1,24,24
2015,1,31,0.28251747,1,18,24
2015,2,1,0.41614109,1,22,24
2015,2,2,0.15439478,1,23,24
2015,2,3,0.29658036,1,23,24
2015,2,4,0.26092700,1,23,24
2015,2,5,0.08640341,1,22,24
2015,2,6,0.04537780,1,22,24
2015,2,7,0.34614723,1,18,24
2015,2,8,0.36221036,1,19,24
2015,2,9,0.01243168,1,23,24
2015,2,10,0.37953384,1,21,24
2015,2,11,0.35913106,1,22,24
2015,2,12,0.22736884,1,23,24
2015,2,13,0.51686943,1,21,24
2015,2,14,0.70981473,1,19,24
2015,2,15,0.58472531,1,19,24
2015,2,16,-0.0237535,1,23,24
2015,2,17,0.22363339,1,22,24
2015,2,18,0.30659872,1,13,24
2015,2,19,0.39267605,1,11,24
2015,2,20,0.78072852,1,15,24
2015,2,21,0.63984214,1,16,24
2015,2,22,0.44366760,1,10,24
2015,2,23,-0.0998526,1,14,24
2015,2,24,0.03439963,1,13,24
2015,2,25,0.19264239,1,21,24
2015,2,26,0.19597700,1,21,24
2015,2,27,0.12936231,1,21,24
2015,2,28,0.12941334,1,15,24
2015,3,1,0.52045605,1,19,24
2015,3,2,0.39921366,1,21,24
2015,3,3,0.32442037,1,21,24
2015,3,4,0.23502491,1,23,24
2015,3,5,0.30810113,1,23,24
2015,3,6,0.09495283,1,23,24
2015,3,7,0.28695703,1,19,24
2015,3,8,0.18148781,1,19,24
2015,3,9,0.31471257,1,23,24
2015,3,10,0.16682665,1,22,24
2015,3,11,0.17697515,1,24,24
2015,3,12,0.29865170,1,23,24
2015,3,13,0.53000048,1,22,24
2015,3,14,0.37456097,1,19,24
2015,3,15,0.35496686,1,19,24
2015,3,16,0.25017748,1,24,24
2015,3,17,0.30072642,1,24,24
2015,3,18,0.12304191,1,22,24
2015,3,19,0.34348196,1,22,24
2015,3,20,0.22193303,1,22,24
2015,3,21,0.58510056,1,20,24
2015,3,22,0.54179119,1,22,24
2015,3,23,0.4477942,1,22,24
2015,3,24,0.22417081,1,23,24
2015,3,25,0.20291036,1,24,24
2015,3,26,0.33289366,1,24,24
2015,3,27,0.23082349,1,24,24
2015,3,28,0.40897305,1,23,24
2015,3,29,0.38626137,1,20,24
2015,3,30,0.17731230,1,23,24
2015,3,31,0.24234620,1,22,24
2015,4,1,0.23781111,1,22,24
2015,4,2,0.07362774,1,23,24
2015,4,3,0.24925998,1,23,24
2015,4,4,0.24349084,1,21,24
2015,4,5,0.45831684,1,22,24
2015,4,6,0.40374208,1,23,24
2015,4,7,0.23199510,1,24,24
2015,4,8,0.23371622,1,23,24
2015,4,9,0.24381544,1,24,24
2015,4,10,0.16500916,1,23,24
2015,4,11,0.61627577,1,24,24
2015,4,12,0.42300710,1,22,24
2015,4,13,0.25724056,1,23,24
2015,4,14,0.24576821,1,24,24
2015,4,15,0.21633721,1,23,24
2015,4,16,0.20975480,1,24,24
2015,4,17,0.23529678,1,23,24
2015,4,18,0.34500268,1,23,24
2015,4,19,0.31915624,1,22,24
2015,4,20,0.10978304,1,24,24
2015,4,21,0.31237620,1,24,24
2015,4,22,0.30957357,1,23,24
2015,4,23,0.12917427,1,24,24
2015,4,24,0.05786233,1,25,24
2015,4,25,0.39784020,1,21,24
2015,4,26,0.45157558,1,23,24
2015,4,27,0.18255037,1,25,24
2015,4,28,0.08751078,1,24,24
2015,4,29,0.13719940,1,24,24
2015,4,30,0.19831525,1,26,24
2015,5,1,0.58272448,1,23,24
2015,5,2,0.39671368,1,25,24
2015,5,3,0.38832814,1,25,24
2015,5,4,0.20777314,1,25,24
2015,5,5,-0.0565446,1,25,24
2015,5,6,0.09877657,1,25,24
2015,5,7,0.01693172,1,25,24
2015,5,8,0.11431305,1,26,24
2015,5,9,0.37713693,1,21,24
2015,5,10,0.29496063,1,24,24
2015,5,11,0.19883544,1,28,24
2015,5,12,0.15732398,1,27,24
2015,5,13,0.10859506,1,28,24
2015,5,14,0.12438393,1,27,24
2015,5,15,0.07827288,1,28,24
2015,5,16,0.3785157,1,24,24
2015,5,17,0.26702852,1,26,24
2015,5,18,0.09878032,1,28,25
2015,5,19,0.13357311,1,28,25
2015,5,20,0.10528741,1,27,25
2015,5,21,0.22049593,1,27,25
2015,5,22,0.11566588,1,28,25
2015,5,23,0.46228927,1,28,25
2015,5,24,0.37264684,1,24,25
2015,5,25,0.13771564,1,28,25
2015,5,26,0.16642791,1,28,25
2015,5,27,0.10708811,1,28,25
2015,5,28,-0.0551770,1,28,26
2015,5,29,0.16189181,1,27,27
2015,5,30,0.43529029,1,27,27
2015,5,31,0.24406788,1,26,27
2015,6,1,0.12451715,1,27,27
2015,6,2,0.12421922,1,28,27
2015,6,3,0.07581532,1,28,27
2015,6,4,0.11683374,1,28,27
2015,6,5,-0.0086552,1,28,27
2015,6,6,0.50549044,1,25,27
2015,6,7,0.53371594,1,27,27
2015,6,8,0.10700717,1,28,27
2015,6,9,0.24124033,1,28,27
2015,6,10,0.14646489,1,28,28
2015,6,11,0.08289186,1,28,28
2015,6,12,0.15086576,1,28,28
2015,6,13,0.54025546,1,27,28
2015,6,14,0.27535819,1,26,28
2015,6,15,0.23174086,1,28,28
2015,6,16,0.11524228,1,28,28
2015,6,17,0.14457019,1,28,28
2015,6,18,0.08551245,1,28,28
2015,6,19,0.02509755,1,28,28
2015,6,20,0.31754557,1,26,28
2015,6,21,0.30791549,1,23,28
2015,6,22,0.32186888,1,27,28
2015,6,23,0.05308114,1,28,28
2015,6,24,0.19598617,1,28,28
2015,6,25,0.12899758,1,28,28
2015,6,26,-0.0638329,1,28,28
2015,6,27,0.21978212,1,24,28
2015,6,28,0.26972553,1,24,28
2015,6,29,0.21913551,1,28,28
2015,6,30,0.14833288,1,28,28
2015,7,1,-0.0011399,1,28,28
2015,7,2,0.06678233,1,28,28
2015,7,3,-0.0110925,1,28,28
2015,7,4,0.40350912,1,27,28
2015,7,5,0.36874544,1,26,28
2015,7,6,0.07251017,1,27,28
2015,7,7,0.12054707,1,28,28
2015,7,8,0.08660402,1,28,28
2015,7,9,0.40378525,1,28,28
2015,7,10,0.57232173,1,28,28
2015,7,11,0.48614743,1,24,28
2015,7,12,0.35967648,1,25,28
2015,7,13,0.43190297,1,28,28
2015,7,14,0.27788587,1,28,28
2015,7,15,0.12674496,1,28,28
2015,7,16,0.49380502,1,28,28
2015,7,17,0.31318944,1,28,28
2015,7,18,0.41081537,1,25,28
2015,7,19,0.4491493,1,25,28
2015,7,20,0.23352521,1,28,28
2015,7,21,0.18751349,1,28,28
2015,7,22,0.41406544,1,28,28
2015,7,23,0.33479125,1,28,28
2015,7,24,0.34457020,1,28,28
2015,7,25,0.42804063,1,27,28
2015,7,26,0.35416497,1,23,28
2015,7,27,0.09085485,1,28,28
2015,7,28,0.16838669,1,28,28
2015,7,29,0.19291210,1,28,28
2015,7,30,0.31028846,1,28,28
2015,7,31,0.02577036,1,28,28
2015,8,1,0.64695468,1,25,28
2015,8,2,0.64136080,1,23,28
2015,8,3,0.08399250,1,28,28
2015,8,4,0.37097590,1,28,28
2015,8,5,0.03260263,1,28,28
2015,8,6,0.28743043,1,27,28
2015,8,7,0.36552224,1,28,28
2015,8,8,0.51704681,1,24,28
2015,8,9,0.26327650,1,21,28
2015,8,10,0.38529032,1,27,28
2015,8,11,0.38701929,1,28,28
2015,8,12,0.07616367,1,28,28
2015,8,13,0.11542441,1,28,28
2015,8,14,0.25431510,1,28,28
2015,8,15,0.32873816,1,25,28
2015,8,16,0.62666553,1,26,28
2015,8,17,0.32464905,1,28,28
2015,8,18,0.14677345,1,27,28
2015,8,19,0.34330453,1,28,28
2015,8,20,0.41971122,1,28,28
2015,8,21,0.26819337,1,28,28
2015,8,22,0.16930169,1,26,28
2015,8,23,0.56913721,1,22,28
2015,8,24,-0.1762077,1,27,28
2015,8,25,0.10163322,1,28,28
2015,8,26,0.13228947,1,28,28
2015,8,27,0.44384023,1,28,28
2015,8,28,0.25520202,1,28,28
2015,8,29,0.37913014,1,22,28
2015,8,30,0.52654258,1,25,28
2015,8,31,0.28061721,1,27,28
2015,9,1,0.15523345,1,28,28
2015,9,2,0.20472854,1,28,28
2015,9,3,0.43945391,1,22,28
2015,9,4,0.37563047,1,15,28
2015,9,5,-0.0073875,1,21,28
2015,9,6,0.46130448,1,24,28
2015,9,7,0.19476910,1,27,28
2015,9,8,0.31324940,1,27,28
2015,9,9,0.29508841,1,27,28
2015,9,10,0.34857671,1,27,28
2015,9,11,0.29374115,1,26,28
2015,9,12,0.45805519,1,23,28
2015,9,13,0.54860930,1,18,28
2015,9,14,0.19444206,1,25,28
2015,9,15,0.16318510,1,26,28
2015,9,16,0.36219273,1,26,28
2015,9,17,0.22398256,1,26,28
2015,9,18,0.39725933,1,27,28
2015,9,19,0.50692858,1,18,28
2015,9,20,0.59997215,1,20,28
2015,9,21,0.32328856,1,28,28
2015,9,22,0.22583719,1,27,28
2015,9,23,0.21976746,1,27,28
2015,9,24,0.18554435,1,28,28
2015,9,25,0.10096872,1,26,28
2015,9,26,0.42737431,1,18,28
2015,9,27,0.53155712,1,16,28
2015,9,28,0.11882603,1,27,28
2015,9,29,0.25351576,1,28,28
2015,9,30,0.34712187,1,26,28
2015,10,1,0.15926833,1,17,28
2015,10,2,0.23690083,1,16,28
2015,10,3,0.36520857,1,18,28
2015,10,4,0.32778719,1,18,28
2015,10,5,0.13480443,1,13,28
2015,10,6,0.37564529,1,15,28
2015,10,7,0.56736413,1,15,28
2015,10,8,0.33475348,1,28,28
2015,10,9,0.18496932,1,27,28
2015,10,10,0.41166804,1,21,28
2015,10,11,0.44279175,1,19,28
2015,10,12,-0.1992104,1,28,28
2015,10,13,0.48831899,1,27,28
2015,10,14,0.17617745,1,27,28
2015,10,15,0.37427173,1,27,28
2015,10,16,0.31365477,1,26,28
2015,10,17,0.60214762,1,22,28
2015,10,18,0.58420492,1,22,28
2015,10,19,0.39979792,1,27,28
2015,10,20,0.17598567,1,27,28
2015,10,21,0.07314874,1,27,28
2015,10,22,0.09595480,1,27,28
2015,10,23,0.27911632,1,28,28
2015,10,24,0.48053254,1,25,28
2015,10,25,0.48796552,1,24,28
2015,10,26,0.14270118,1,28,28
2015,10,27,0.10948487,1,28,28
2015,10,28,0.12963118,1,27,28
2015,10,29,-0.0749294,1,28,28
2015,10,30,0.10417698,1,28,28
2015,10,31,0.64071408,1,23,28
2015,11,1,0.63650246,1,25,28
2015,11,2,0.30860075,1,28,28
2015,11,3,0.36166125,1,27,28
2015,11,4,0.14847815,1,28,28
2015,11,5,0.29938859,1,28,28
2015,11,6,0.27072622,1,28,28
2015,11,7,0.48051937,1,25,28
2015,11,8,0.51590878,1,25,28
2015,11,9,0.28420856,1,28,28
2015,11,10,0.24831242,1,28,28
2015,11,11,0.33381121,1,28,28
2015,11,12,0.34374118,1,27,28
2015,11,13,0.17221410,1,28,28
2015,11,14,0.53454872,1,25,28
2015,11,15,0.42678694,1,24,28
2015,11,16,0.11450510,1,27,28
2015,11,17,0.12320811,1,28,28
2015,11,18,0.03212054,1,27,28
2015,11,19,0.01640865,1,28,28
2015,11,20,-0.0257534,1,28,28
2015,11,21,0.53439963,1,27,28
2015,11,22,0.36853392,1,24,28
2015,11,23,-0.0404826,1,28,28
2015,11,24,0.15176150,1,28,28
2015,11,25,0.02254307,1,28,28
2015,11,26,-0.0583581,1,28,28
2015,11,27,0.03987213,1,28,28
2015,11,28,0.07129856,1,24,28
2015,11,29,0.53168705,1,26,28
2015,11,30,0.12391208,1,28,28
2015,12,1,0.04075740,1,28,28
2015,12,2,0.21409792,1,28,28
2015,12,3,0.13746248,1,28,28
2015,12,4,0.03927145,1,28,28
2015,12,5,0.53672037,1,23,28
2015,12,6,0.43247498,1,27,28
2015,12,7,-0.0617970,1,28,28
2015,12,8,-0.0949361,1,27,28
2015,12,9,0.08418808,1,28,28
2015,12,10,-0.0416451,1,28,28
2015,12,11,-0.0388278,1,28,28
2015,12,12,0.27658934,1,26,28
2015,12,13,0.26670009,1,25,28
2015,12,14,0.07021618,1,28,28
2015,12,15,0.07355980,1,28,28
2015,12,16,0.14206343,1,28,28
2015,12,17,0.11758910,1,27,28
2015,12,18,0.20611397,1,28,28
2015,12,19,0.54117351,1,27,28
2015,12,20,0.37382114,1,24,28
2015,12,21,0.01426705,1,28,28
2015,12,22,0.03519688,1,28,28
2015,12,23,0.08500595,1,28,28
2015,12,24,0.03130014,1,28,28
2015,12,25,0.07383282,1,28,28
2015,12,26,0.34433761,1,27,28
2015,12,27,0.20045482,1,27,28
2015,12,28,0.03291540,1,28,28
2015,12,29,0.08606766,1,28,28
2015,12,30,-0.0501044,1,28,28
2015,12,31,0.11117956,1,28,28
2016,1,1,0.33456404,1,27,28
2016,1,2,0.3942525,1,24,28
2016,1,3,0.50162463,1,25,28
2016,1,4,-0.0643750,1,28,28
2016,1,5,0.04941735,1,28,28
2016,1,6,0.08563625,1,27,28
2016,1,7,-0.1631517,1,28,28
2016,1,8,0.02459910,1,28,28
2016,1,9,0.45827060,1,26,28
2016,1,10,0.52121506,1,24,28
2016,1,11,-0.1766654,1,28,28
2016,1,12,0.03389106,1,28,28
2016,1,13,-0.1908418,1,28,28
2016,1,14,0.30070470,1,28,28
2016,1,15,0.11149502,1,28,28
2016,1,16,0.65385455,1,25,28
2016,1,17,0.08926499,1,21,28
2016,1,18,0.17478648,1,27,28
2016,1,19,0.02389968,1,28,28
2016,1,20,0.11069985,1,27,28
2016,1,21,0.08983661,1,28,28
2016,1,22,-0.0826267,1,28,28
2016,1,23,0.35135771,1,20,28
2016,1,24,0.44544698,1,22,28
2016,1,25,0.01459820,1,28,28
2016,1,26,-0.0216656,1,28,28
2016,1,27,0.08886470,1,27,28
2016,1,28,0.03063897,1,28,28
2016,1,29,0.20906246,1,28,28
2016,1,30,0.34561977,1,23,28
2016,1,31,0.34378322,1,23,28
2016,2,1,0.06867591,1,28,28
2016,2,2,0.14228468,1,27,28
2016,2,3,0.08930137,1,27,28
2016,2,4,0.26197629,1,28,28
2016,2,5,0.43527202,1,28,28
2016,2,6,0.52881099,1,22,28
2016,2,7,0.58925304,1,13,28
2016,2,8,0.44403901,1,10,28
2016,2,9,0.09323124,1,10,28
2016,2,10,0.31772655,1,13,28
2016,2,11,0.26772758,1,10,28
2016,2,12,-0.0063766,1,12,28
2016,2,13,0.51370902,1,18,28
2016,2,14,0.29377279,1,19,28
2016,2,15,0.14347834,1,26,28
2016,2,16,0.20637626,1,27,28
2016,2,17,0.15891712,1,27,28
2016,2,18,0.24337722,1,27,28
2016,2,19,0.07603871,1,26,28
2016,2,20,0.38512430,1,21,28
2016,2,21,0.54133218,1,20,28
2016,2,22,0.15539742,1,27,28
2016,2,23,0.42326523,1,27,28
2016,2,24,0.15636862,1,28,28
2016,2,25,0.02674035,1,28,28
2016,2,26,0.11298633,1,28,28
2016,2,27,0.34644518,1,21,28
2016,2,28,0.12112481,1,23,28
2016,2,29,0.01800628,1,28,28
2016,3,1,0.08725958,1,27,28
2016,3,2,0.16679916,1,28,28
2016,3,3,0.26411198,1,27,28
2016,3,4,0.32029022,1,27,28
2016,3,5,0.5829742,1,23,28
2016,3,6,0.52450913,1,21,28
2016,3,7,0.2718448,1,28,28
2016,3,8,0.18577246,1,27,28
2016,3,9,0.06257455,1,28,28
2016,3,10,0.20702891,1,27,28
2016,3,11,0.22401868,1,26,28
2016,3,12,0.39514806,1,20,28
2016,3,13,0.38305655,1,20,28
2016,3,14,0.15953755,1,28,28
2016,3,15,0.14975488,1,27,28
2016,3,16,0.21402279,1,28,28
2016,3,17,0.09792857,1,27,28
2016,3,18,0.04993142,1,28,28
2016,3,19,0.36663324,1,21,28
2016,3,20,0.37191947,1,24,28
2016,3,21,0.24963615,1,27,28
2016,3,22,0.08612295,1,28,28
2016,3,23,0.12354325,1,26,28
2016,3,24,-0.0080875,1,27,28
2016,3,25,0.21811282,1,28,28
2016,3,26,0.46850603,1,26,28
2016,3,27,0.57523287,1,20,28
2016,3,28,0.19180717,1,28,28
2016,3,29,0.18329408,1,28,28
2016,3,30,0.24520266,1,28,28
2016,3,31,0.16862171,1,27,28
2016,4,1,0.24247289,1,28,28
2016,4,2,0.55114477,1,24,28
2016,4,3,0.40980156,1,22,28
2016,4,4,0.44661632,1,19,28
2016,4,5,0.21321415,1,27,28
2016,4,6,0.09337741,1,28,28
2016,4,7,0.14696255,1,28,28
2016,4,8,0.07288505,1,26,28
2016,4,9,0.65674626,1,22,28
2016,4,10,0.43173129,1,22,28
2016,4,11,0.04867068,1,28,28
2016,4,12,0.06525960,1,27,28
2016,4,13,0.01544721,1,28,28
2016,4,14,0.23235449,1,27,28
2016,4,15,0.21523165,1,28,28
2016,4,16,0.47565015,1,27,28
2016,4,17,0.62491694,1,25,28
2016,4,18,0.08215926,1,28,28
2016,4,19,0.20662590,1,28,28
2016,4,20,0.15309750,1,28,28
2016,4,21,0.20511142,1,27,28
2016,4,22,0.15361472,1,28,28
2016,4,23,0.42039722,1,22,28
2016,4,24,0.26519814,1,23,28
2016,4,25,0.85970292,1,28,28
2016,4,26,0.85621382,1,28,28
2016,4,27,0.80237032,1,28,28
2016,4,28,0.86540741,1,28,28
2016,4,29,0.87499357,1,28,28
2016,4,30,0.96968163,1,28,28
2016,5,1,0.97842866,1,28,28
2016,5,2,0.98425008,1,28,28
2016,5,3,0.88842946,1,28,28
2016,5,4,0.84354468,1,28,28
2016,5,5,0.50501457,1,28,28
2016,5,6,0.59465717,1,28,28
2016,5,7,0.94120603,1,28,28
2016,5,8,0.81168698,1,28,28
2016,5,9,0.53952568,1,28,28
2016,5,10,0.68752887,1,28,28
2016,5,11,0.63245686,1,28,28
2016,5,12,0.46563011,1,28,28
2016,5,13,0.55663267,1,28,28
2016,5,14,0.91679729,1,28,28
2016,5,15,0.86810749,1,28,28
2016,5,16,0.50663967,1,28,28
2016,5,17,0.32777412,1,28,28
2016,5,18,0.28834496,1,28,28
2016,5,19,0.42634467,1,28,28
2016,5,20,0.57850616,1,28,28
2016,5,21,0.05696731,1,28,28
2016,5,22,-0.0684430,1,28,28
2016,5,23,0.17249695,1,28,28
2016,5,24,-0.1739688,1,28,28
2016,5,25,-0.0965455,1,28,28
2016,5,26,-0.1006671,1,28,28
2016,5,27,-0.2520836,1,28,28
2016,5,28,0.68607962,1,28,28
2016,5,29,0.24999583,1,26,28
2016,5,30,0.29451792,1,28,28
2016,5,31,0.28629237,1,28,28
2016,6,1,0.48164123,1,28,28
2016,6,2,0.25708141,1,27,28
2016,6,3,0.23513537,1,28,28
2016,6,4,0.40272945,1,25,28
2016,6,5,0.74941614,1,26,28
2016,6,6,0.33738300,1,28,28
2016,6,7,0.21693064,1,27,28
2016,6,8,0.35713840,1,28,28
2016,6,9,0.45651898,1,26,28
2016,6,10,0.66502717,1,26,28
2016,6,11,0.53247223,1,24,28
2016,6,12,0.37277001,1,26,28
2016,6,13,-0.1330804,1,28,28
2016,6,14,0.18936436,1,28,28
2016,6,15,0.13189560,1,28,28
2016,6,16,0.07287417,1,28,28
2016,6,17,0.09885770,1,28,28
2016,6,18,0.31356351,1,28,28
2016,6,19,0.09562603,1,28,28
2016,6,20,0.15700593,1,28,28
2016,6,21,0.02432634,1,28,28
2016,6,22,0.09635586,1,28,28
2016,6,23,0.06990459,1,28,28
2016,6,24,0.00531437,1,28,28
2016,6,25,0.42672048,1,28,28
2016,6,26,0.47093738,1,26,28
2016,6,27,0.16309326,1,28,28
2016,6,28,0.12774200,1,28,28
2016,6,29,0.18587544,1,28,28
2016,6,30,0.17962264,1,28,28
2016,7,1,0.36101138,1,28,28
2016,7,2,0.33836464,1,26,28
2016,7,3,0.37968828,1,26,28
2016,7,4,0.30578205,1,28,28
2016,7,5,0.30578947,1,28,28
2016,7,6,0.26687002,1,28,28
2016,7,7,0.17353164,1,28,28
2016,7,8,0.24269271,1,28,28
2016,7,9,0.18634180,1,26,28
2016,7,10,0.36863840,1,24,28
2016,7,11,0.06855370,1,28,28
2016,7,12,0.09091845,1,28,28
2016,7,13,0.32692322,1,28,28
2016,7,14,0.14744988,1,28,28
2016,7,15,0.11775717,1,28,28
2016,7,16,0.30928871,1,27,28
2016,7,17,0.08079590,1,25,28
2016,7,18,0.13916595,1,28,28
2016,7,19,0.18735368,1,28,28
2016,7,20,0.13945518,1,28,28
2016,7,21,0.13533108,1,28,28
2016,7,22,0.03896644,1,28,28
2016,7,23,0.21287238,1,23,28
2016,7,24,0.07738810,1,22,28
2016,7,25,-0.2405599,1,28,28
2016,7,26,0.33500500,1,28,28
2016,7,27,0.14860868,1,28,28
2016,7,28,0.14914305,1,28,28
2016,7,29,0.29295128,1,28,28
2016,7,30,0.42795913,1,21,28
2016,7,31,0.40955123,1,23,28
2016,8,1,0.19226082,1,28,28
2016,8,2,0.29374802,1,28,28
2016,8,3,0.48617472,1,27,28
2016,8,4,0.05520699,1,27,28
2016,8,5,0.25106022,1,27,28
2016,8,6,0.58453971,1,24,28
2016,8,7,0.51165202,1,24,28
2016,8,8,0.15789038,1,28,28
2016,8,9,0.40533939,1,28,28
2016,8,10,0.49026140,1,28,28
2016,8,11,-5.98E-05,1,28,28
2016,8,12,0.15258411,1,27,28
2016,8,13,0.37274645,1,25,28
2016,8,14,0.14282053,1,23,28
2016,8,15,0.30003356,1,27,28
2016,8,16,0.09042082,1,27,28
2016,8,17,0.11331167,1,28,28
2016,8,18,0.00978864,1,28,28
2016,8,19,0.15464295,1,28,28
2016,8,20,0.43045648,1,26,28
2016,8,21,0.03342768,1,26,28
2016,8,22,0.32015234,1,26,28
2016,8,23,0.19401993,1,29,28
2016,8,24,0.16396141,1,29,28
2016,8,25,0.21662581,1,29,28
2016,8,26,0.15793706,1,29,28
2016,8,27,0.64851318,1,28,28
2016,8,28,0.24563194,1,23,28
2016,8,29,0.05564593,1,29,28
2016,8,30,0.16859905,1,29,28
2016,8,31,0.13439242,1,29,28
2016,9,1,-0.0620318,1,29,28
2016,9,2,0.08665849,1,29,28
2016,9,3,0.73321922,1,24,28
2016,9,4,0.55287616,1,21,28
2016,9,5,-0.3007482,1,29,28
2016,9,6,0.30388962,1,29,28
2016,9,7,0.15526015,1,29,28
2016,9,8,0.11452938,1,29,28
2016,9,9,0.04180092,1,28,28
2016,9,10,0.3296161,1,24,28
2016,9,11,0.07817445,1,23,28
2016,9,12,0.02981598,1,29,28
2016,9,13,0.15674008,1,29,28
2016,9,14,0.10484907,1,29,29
2016,9,15,0.06016594,1,24,29
2016,9,16,0.37558494,1,21,29
2016,9,17,0.23239473,1,20,29
2016,9,18,0.46325496,1,21,29
2016,9,19,0.11251267,1,28,29
2016,9,20,-0.0374015,1,29,29
2016,9,21,0.13973228,1,29,29
2016,9,22,0.05784077,1,29,29
2016,9,23,0.21334846,1,28,29
2016,9,24,-0.0187385,1,24,29
2016,9,25,0.48482091,1,22,29
2016,9,26,0.03471751,1,29,29
2016,9,27,-0.1107383,1,29,29
2016,9,28,0.18016725,1,29,29
2016,9,29,0.21000413,1,29,29
2016,9,30,0.25785466,1,29,29
2016,10,1,0.47005920,1,21,29
2016,10,2,0.30338042,1,18,29
2016,10,3,0.38831639,1,16,29
2016,10,4,0.26507983,1,22,29
2016,10,5,0.17391322,1,17,29
2016,10,6,0.44400702,1,19,29
2016,10,7,0.61881535,1,23,29
2016,10,8,0.14222014,1,20,29
2016,10,9,0.06337147,1,24,29
2016,10,10,0.58295392,1,28,29
2016,10,11,0.33714378,1,29,29
2016,10,12,0.43129230,1,29,29
2016,10,13,-0.0269790,1,29,29
2016,10,14,0.31880211,1,29,29
2016,10,15,0.64613203,1,21,29
2016,10,16,0.52282442,1,22,29
2016,10,17,0.12358981,1,29,29
2016,10,18,0.15150015,1,28,29
2016,10,19,0.23343830,1,29,29
2016,10,20,0.14240672,1,29,29
2016,10,21,0.06735346,1,28,29
2016,10,22,0.52812165,1,22,29
2016,10,23,0.04406370,1,22,29
2016,10,24,0.21578431,1,29,29
2016,10,25,0.21595984,1,29,29
2016,10,26,0.31317586,1,29,29
2016,10,27,0.28225265,1,29,29
2016,10,28,0.45403916,1,29,29
2016,10,29,0.41145043,1,25,29
2016,10,30,0.34813603,1,26,29
2016,10,31,0.2198738,1,29,29
2016,11,1,0.32792858,1,29,29
2016,11,2,0.18845805,1,29,29
2016,11,3,0.10500438,1,28,29
2016,11,4,0.16181979,1,29,29
2016,11,5,0.36740195,1,24,29
2016,11,6,0.41216053,1,25,29
2016,11,7,0.28451286,1,29,29
2016,11,8,0.18467824,1,29,29
2016,11,9,0.01887404,1,29,29
2016,11,10,0.24654608,1,29,29
2016,11,11,0.09849402,1,29,29
2016,11,12,0.25459447,1,24,29
2016,11,13,0.57242858,1,26,29
2016,11,14,0.24664293,1,29,29
2016,11,15,0.09127114,1,30,29
2016,11,16,0.1020444,1,30,29
2016,11,17,0.20730683,1,30,29
2016,11,18,0.40064237,1,30,29
2016,11,19,0.59166872,1,25,29
2016,11,20,0.17590153,1,24,29
2016,11,21,0.14478113,1,30,29
2016,11,22,0.23710827,1,30,29
2016,11,23,0.10279144,1,30,29
2016,11,24,0.16381033,1,30,29
2016,11,25,0.33143912,1,30,29
2016,11,26,0.34969353,1,27,29
2016,11,27,0.59715959,1,26,29
2016,11,28,0.10561240,1,30,29
2016,11,29,0.08025800,1,30,29
2016,11,30,0.13761483,1,30,29
2016,12,1,0.22684413,1,29,30
2016,12,2,0.20393256,1,30,30
2016,12,3,0.28887367,1,25,30
2016,12,4,0.02600248,1,25,30
2016,12,5,0.06542479,1,30,30
2016,12,6,-0.0046261,1,30,30
2016,12,7,0.27967830,1,30,30
2016,12,8,0.25270608,1,30,30
2016,12,9,0.24015872,1,30,30
2016,12,10,0.50649678,1,28,30
2016,12,11,0.22204437,1,27,30
2016,12,12,0.27300141,1,30,30
2016,12,13,0.12995939,1,30,30
2016,12,14,0.01589842,1,30,30
2016,12,15,0.26567405,1,29,30
2016,12,16,0.25116428,1,30,30
2016,12,17,0.46388778,1,27,30
2016,12,18,0.15434041,1,21,30
2016,12,19,0.26904292,1,29,30
2016,12,20,0.23285585,1,30,30
2016,12,21,0.39922873,1,30,30
2016,12,22,0.11413564,1,30,30
2016,12,23,0.02238605,1,30,30
2016,12,24,0.23315739,1,24,30
2016,12,25,0.30724537,1,24,30
2016,12,26,0.35886461,1,29,30
2016,12,27,0.09032613,1,30,30
2016,12,28,0.01856081,1,30,30
2016,12,29,0.07113120,1,30,30
2016,12,30,0.32105926,1,30,30
2016,12,31,0.71413253,1,28,30
2017,1,1,0.43624411,1,25,30
2017,1,2,0.64447156,1,28,30
2017,1,3,0.26043897,1,29,30
2017,1,4,0.27386343,1,29,30
2017,1,5,0.18818236,1,30,30
2017,1,6,0.24707438,1,29,30
2017,1,7,0.39847528,1,25,30
2017,1,8,0.35323622,1,24,30
2017,1,9,0.29145102,1,30,30
2017,1,10,0.07500484,1,30,30
2017,1,11,0.39351251,1,30,30
2017,1,12,0.16521738,1,30,30
2017,1,13,0.08113857,1,30,30
2017,1,14,0.38179395,1,29,30
2017,1,15,0.49252348,1,26,30
2017,1,16,0.15455777,1,30,30
2017,1,17,0.08980898,1,30,30
2017,1,18,0.43889249,1,29,30
2017,1,19,0.20350583,1,31,30
2017,1,20,0.42074091,1,29,30
2017,1,21,0.52783704,1,21,30
2017,1,22,0.13199587,1,19,30
2017,1,23,0.21965732,1,30,30
2017,1,24,0.36628170,1,28,30
2017,1,25,0.35561393,1,28,30
2017,1,26,0.3029719,1,27,30
2017,1,27,0.59165225,1,21,30
2017,1,28,0.46197045,1,10,30
