,v,RGARCH-MIDAS+X
2019/11/14,0.09019716586626489,0.21230346599357192
2019/11/15,0.037792759692960004,0.1870761019208756
2019/11/18,0.03980547707161,0.16629311655990625
2019/11/19,1.0441935064809371,0.24906831848230368
2019/11/20,0.15641291751593292,0.2218781024003437
2019/11/21,0.06507269374224998,0.1994542597393089
2019/11/22,0.0025141309120321003,0.16777041353757502
2019/11/25,0.020900658384359998,0.14688397973422504
2019/11/26,0.33093046452211355,0.1543201571311712
2019/11/27,0.0316231674673216,0.13127938475251116
2019/11/28,0.0015859270816899998,0.11216873139533977
2019/11/29,0.0236999220458841,0.09545663746429185
2019/12/2,0.029762667345959996,0.07941016125128594
2019/12/3,0.023204127287580097,0.06798182458647825
2019/12/4,0.0585694596472384,0.06112595767378878
2019/12/5,0.18009849473881692,0.06690246258376387
2019/12/6,0.25416825096704043,0.07930512085552116
2019/12/9,0.024197753136312897,0.06795765591441304
2019/12/10,0.0096122670983089,0.05770120267341079
2019/12/11,0.0007323513027601001,0.049284195451124536
2019/12/12,0.08903402596448999,0.058622710294436844
2019/12/13,0.33364538425820245,0.08070701994020334
2019/12/16,1.1626446491652,0.19075480885126705
2019/12/17,1.3262882329209744,0.30138763239987454
2019/12/18,0.00029455827129,0.25397784356062636
2019/12/19,0.14815624697449,0.23862687414198422
2019/12/20,0.12202390348863999,0.22199202461773795
2019/12/23,0.5260821393510401,0.2635502866745406
2019/12/24,0.6792598482197284,0.2897478488417137
2019/12/25,1.8068358681774024,0.43903364975296544
2019/12/26,0.4656842406405721,0.4132668047029996
2019/12/27,0.01533186291961,0.35131091231581496
2019/12/30,0.10428251901824162,0.3023961285230691
2019/12/31,0.26502652524485293,0.27754750466164896
2020/1/2,0.5773344561270785,0.2907512389386264
2020/1/3,0.6669625146779529,0.3111603421006819
2020/1/6,0.5134069148551561,0.31141308730433087
2020/1/7,0.3531821611415161,0.29437380562992355
2020/1/8,0.09338237557609,0.2644234892382507
2020/1/9,0.2108234701377289,0.2401794179929047
2020/1/10,0.0040565460286404,0.20178624930583786
2020/1/13,0.2660685495639889,0.193444174944129
2020/1/14,0.36149031921242253,0.1965143057914157
2020/1/15,0.11476673900175999,0.18568127869798878
2020/1/16,0.02954730658489,0.1633789004399158
2020/1/17,0.07469037566116,0.15194964199113684
2020/1/20,0.615618516997232,0.18932706973368219
2020/1/21,0.3092795981119744,0.18753927470463705
2020/1/22,0.9482391333860041,0.2560593982655066
2020/1/23,0.12291707139399609,0.22444032960957205
2020/2/3,11.82063956658649,1.675978925017141
2020/2/4,9.152025931115402,2.458832813461117
2020/2/5,10.51070989050625,3.2747386967481256
2020/2/6,2.241126396277424,2.9874238450052695
2020/2/7,3.210538496021954,2.859093009452621
2020/2/10,1.5805110818387642,2.563766834823433
2020/2/11,0.20778226522596,2.1644691566511343
2020/2/12,0.1323547255986921,1.8227283761445876
2020/2/13,0.5750992877760601,1.5833563635149994
2020/2/14,0.5311348641000001,1.4037088698373017
2020/2/17,0.5042247689193796,1.2248927908232032
2020/2/18,2.1837970204990564,1.2650442172982084
2020/2/19,0.0113243586710409,1.059742933905913
2020/2/20,0.022586233466608898,0.8884948743819912
2020/2/21,0.7297993244893849,0.8184192357373062
2020/2/24,4.069036521e-07,0.6863865464722851
2020/2/25,0.7252499477145664,0.6487449717511575
2020/2/26,0.055151709032880095,0.5469388323887976
2020/2/27,0.9590508181699601,0.5923709462084699
2020/2/28,8.403870517249,1.5649893349007937
2020/3/2,0.42796884759715836,1.3309734050632172
2020/3/3,1.535508311046564,1.2795454351953712
2020/3/4,0.32335781839935995,1.1214500575221338
2020/3/5,0.7226413959172489,1.0126051343958677
2020/3/6,0.06817420218361,0.861746793003502
2020/3/9,3.8759745937502497,1.2261951519739425
2020/3/10,0.011675025084060901,1.0272275593318347
2020/3/11,1.505810658752153,1.0219183267046548
2020/3/12,2.9947683454920098,1.249447996712227
2020/3/13,0.11844197571600001,1.0675283789928025
2020/3/16,0.33354505912896,0.9453742679501729
2020/3/17,6.590719163808161,1.635214081491143
2020/3/18,1.1224476516096897,1.524454235455125
2020/3/19,1.72527541980676,1.5091476760948384
2020/3/20,0.021761619331239997,1.2697615658995427
2020/3/23,7.567919570619041,2.0282145787165082
2020/3/24,0.00020693340363239998,1.6987923141635353
2020/3/25,1.8646132997112335,1.6250371478194388
2020/3/26,0.19532607824040998,1.3929239148229942
2020/3/27,0.30227509182025,1.213469583978382
2020/3/30,1.1169336134606402,1.1707292519195225
2020/3/31,0.2401990196070609,1.0017691408623612
2020/4/1,0.02301753225409,0.8592815011736847
2020/4/2,0.8091957437374864,0.8027834576313576
2020/4/3,0.566377815373793,0.728679689844568
2020/4/7,0.1855217944762081,0.6261954244028913
2020/4/8,7.410627225e-05,0.5256610368611263
2020/4/9,0.02106541640449,0.4464414619319461
2020/4/10,1.7365820806713599,0.6082760058862045
2020/4/13,2.16518776288929,0.798296752940631
2020/4/14,3.0327356632380194,1.0060952332455941
2020/4/15,1.9769140056495078,1.0581234998693678
2020/4/16,0.2681389298029689,0.9104228882327786
2020/4/17,2.0300994940033603,0.9841507401288837
2020/4/20,0.03559218054921,0.8327302080689234
2020/4/21,0.3185103364358399,0.7468034306932433
