date,year,month,day,open,close,high,low,volume,money,rt,rv,rk,rk2
2015/11/6,2015,11,6,1432.63,1456.23,1458.07,1432.63,1765384300,2845207667,0.95522767,0.9124599,8.41E-05,4.87E-05
2015/11/9,2015,11,9,1452.9,1472.07,1481.63,1441.73,1992260500,3239151612,1.17944208,1.39108362,0.00019904,0.00012342
2015/11/10,2015,11,10,1471.48,1471.91,1491.01,1459.3,1867056200,3141190255,0.5645532,0.31872032,0.00018466,8.54E-05
2015/11/11,2015,11,11,1477.65,1492.64,1492.71,1467.32,1679879800,2872421139,0.6200712,0.3844883,0.00010974,4.05E-05
2015/11/12,2015,11,12,1503.72,1501.48,1511.45,1477.18,2055203100,3506185968,0.69479735,0.48274336,0.00021221,0.00010798
2015/11/13,2015,11,13,1489.49,1486.53,1507.29,1467.17,1900232400,3182267850,-0.4993297,0.24933023,0.00048068,0.00019451
2015/11/16,2015,11,16,1449.1,1501.47,1501.47,1448.52,2061797900,3252176666,0.34790674,0.1210391,0.00021357,6.48E-05
2015/11/17,2015,11,17,1514.95,1490.9,1525.53,1486.91,2357903000,3905421754,1.23501582,1.52526409,0.0002245,0.00014807
2015/11/18,2015,11,18,1491.86,1458.91,1499.7,1454.11,1487215100,2413288810,-1.6369798,2.67970296,0.00026042,0.00015877
2015/11/19,2015,11,19,1465.61,1493.88,1493.95,1459.37,1299727100,2188327570,0.05876432,0.00345324,0.00016436,6.37E-05
2015/11/20,2015,11,20,1496.91,1498.24,1505.73,1483.09,1725748700,2878075235,0.95629681,0.91450359,0.00013336,6.57E-05
2015/11/23,2015,11,23,1495.98,1478.57,1506.63,1474.21,1448272600,2360655658,-0.5353799,0.28663169,0.00012931,8.05E-05
2015/11/24,2015,11,24,1477.43,1490.19,1490.36,1464.84,1109223900,1805700982,-0.1684142,0.02836336,0.0001274,6.52E-05
2015/11/25,2015,11,25,1490.52,1507.96,1508.63,1483.65,1458311700,2367567845,0.88829082,0.78906059,7.92E-05,5.04E-05
2015/11/26,2015,11,26,1514.74,1491.23,1519.39,1490.83,1658251200,2575576981,0.02068242,0.00042776,9.70E-05,6.24E-05
2015/11/27,2015,11,27,1485.68,1401.4,1490.5,1390.82,1717883600,2683433036,-3.377598,11.4081688,0.00094861,0.00044468
2015/11/30,2015,11,30,1408.63,1429.79,1432,1360.56,1461486200,2272518076,-1.6653021,2.77323132,0.00110888,0.00046651
2015/12/1,2015,12,1,1431.36,1438.21,1450.48,1421.93,1379321500,2250377362,0.90253706,0.81457315,0.00021494,0.00010466
2015/12/2,2015,12,2,1436.27,1443.19,1445.16,1406.37,1294616600,2010570190,0.35746344,0.12778011,0.0004245,0.00025184
2015/12/3,2015,12,3,1445.32,1467.16,1467.72,1444.13,1172886800,1872616486,0.92413888,0.85403267,0.00012498,7.02E-05
2015/12/4,2015,12,4,1458.85,1447.1,1465.15,1438.57,1099807800,1760713902,0.05345311,0.00285723,9.41E-05,8.01E-05
2015/12/7,2015,12,7,1457.23,1457.94,1465.82,1447.51,942233700,1482867701,-0.0270988,0.00073434,7.10E-05,4.13E-05
2015/12/8,2015,12,8,1460.2,1432.04,1462.14,1431.07,1021485500,1611240038,-0.7572954,0.5734964,0.0001456,7.04E-05
2015/12/9,2015,12,9,1435.21,1427.05,1439.21,1415.97,1202732000,1981997802,-0.9973154,0.99463804,0.00015259,0.00010962
2015/12/10,2015,12,10,1427.58,1418.87,1435,1415.67,1046814400,1686719908,-0.4972845,0.24729191,0.00010115,3.99E-05
2015/12/11,2015,12,11,1414.79,1405.27,1416.39,1398.89,865841600,1328188636,-0.684068,0.46794903,9.27E-05,6.05E-05
2015/12/14,2015,12,14,1393.05,1435.02,1435.38,1390.45,1047507000,1688149580,0.61659724,0.38019216,0.00021523,0.00010258
2015/12/15,2015,12,15,1439.32,1442.9,1448.39,1436.77,1015857600,1832721993,1.52695288,2.3315851,4.17E-05,3.73E-05
2015/12/16,2015,12,16,1447.76,1451.75,1460.83,1445.18,1013306200,1863872989,0.37344745,0.139463,7.35E-05,2.54E-05
2015/12/17,2015,12,17,1466.2,1487.12,1487.17,1465.28,1659080700,2798746214,1.1649441,1.35709476,9.28E-05,4.48E-05
2015/12/18,2015,12,18,1488.75,1480.39,1490.91,1473.21,1481521200,2639593239,0.41829276,0.17496883,8.74E-05,5.21E-05
2015/12/21,2015,12,21,1479.6,1501.22,1505.35,1477.96,1453175800,2620497140,0.36225671,0.13122992,4.44E-05,1.94E-05
2015/12/22,2015,12,22,1510.22,1514.76,1515.31,1495.41,1529823900,2720951764,1.01995056,1.04029914,5.12E-05,3.76E-05
2015/12/23,2015,12,23,1516.74,1505.38,1526.48,1500.68,1716333200,2997031584,-0.1394075,0.01943446,0.00012448,4.04E-05
2015/12/24,2015,12,24,1503.51,1494.82,1505.8,1478.04,1256120500,2224805237,-0.632224,0.39970723,0.00011999,6.73E-05
2015/12/25,2015,12,25,1496.79,1494.56,1502.05,1483.02,1057994900,1950035783,-0.2592966,0.06723474,7.24E-05,4.04E-05
2015/12/28,2015,12,28,1498.42,1454.69,1500.63,1454.43,1430407700,2464559588,-1.2390419,1.53522498,0.00019392,9.21E-05
2015/12/29,2015,12,29,1452.15,1461.89,1461.99,1442.58,942968500,1730430552,-1.0718865,1.14894083,0.00012061,6.51E-05
2015/12/30,2015,12,30,1469.56,1475.91,1476.49,1459.08,1135846400,2141740090,0.70483961,0.49679888,5.90E-05,3.21E-05
2015/12/31,2015,12,31,1478.41,1466.13,1486.91,1463.11,1113177100,2026126539,-0.1014842,0.01029904,0.00011772,7.03E-05
2016/1/4,2016,1,4,1464.52,1349.91,1467.81,1349.27,1013594300,1667076211,-3.9490076,15.5946617,0.00174958,0.00074797
2016/1/5,2016,1,5,1307.76,1347.59,1366.7,1302.66,1563251000,2462849097,-3.6137527,13.0592088,0.00108287,0.00045075
2016/1/6,2016,1,6,1350.1,1371.45,1372.05,1342.05,1207331200,1957127412,2.06519292,4.2650218,0.0001478,8.00E-05
2016/1/7,2016,1,7,1347.18,1261.14,1347.18,1258.25,332761100,5115945681,-2.9602636,8.76316099,0.00249217,0.0008831
2016/1/8,2016,1,8,1294.72,1285.21,1307.29,1230.31,1415876600,2145665845,-2.045153,4.18265107,0.00086881,0.00096986
2016/1/11,2016,1,11,1257.82,1201.68,1280.06,1201.63,1347080500,1976144792,-3.2387023,10.489193,0.00100242,0.0003911
2016/1/12,2016,1,12,1211.83,1217.58,1226.83,1190.58,1076144300,1558018171,-1.412099,1.99402364,0.00053882,0.00032838
2016/1/13,2016,1,13,1223.94,1175.93,1230.86,1175.93,977574400,1389115839,-1.3060229,1.70569596,0.00045562,0.00033124
2016/1/14,2016,1,14,1144.83,1217.15,1219.84,1143.06,1017604500,1447924109,-0.2416024,0.05837176,0.00055284,0.00025655
2016/1/15,2016,1,15,1213.2,1179.5,1222.96,1171.69,975208400,1420618822,1.29569437,1.67882391,0.00041988,0.0004345
2016/1/18,2016,1,18,1158.34,1188.83,1202.93,1158.16,823059100,1203034213,-0.8812645,0.77662724,0.00045576,0.00025382
2016/1/19,2016,1,19,1189.13,1229.75,1231.71,1188.08,1042979900,1483834799,2.59807775,6.75000799,0.00040447,0.00017261
2016/1/20,2016,1,20,1224.72,1216.51,1239.67,1210.78,1098590000,1536196461,0.98863474,0.97739865,0.00026747,0.00019097
2016/1/21,2016,1,21,1197.27,1168.84,1225.04,1168.84,913148000,1371356974,-2.0281744,4.11349158,0.00056382,0.00030706
2016/1/22,2016,1,22,1180.55,1179.74,1187.76,1153.76,756908200,1138681335,-0.6405795,0.41034219,0.00039147,0.00018546
2016/1/25,2016,1,25,1190.95,1188.72,1199.45,1178.9,716404000,1088785348,0.29951841,0.08971128,9.38E-05,8.92E-05
2016/1/26,2016,1,26,1175.76,1101.06,1177.69,1098.49,1095811500,1463652102,-3.4082543,11.6161974,0.00114773,0.000373
2016/1/27,2016,1,27,1107.2,1089.52,1111,1041.55,1171145000,1488761962,-3.3083474,10.9451627,0.00171371,0.00110602
2016/1/28,2016,1,28,1077.88,1046.42,1090.97,1042.69,831889800,1056555268,-2.4520045,6.0123263,0.00071915,0.00032911
2016/1/29,2016,1,29,1046.47,1085.43,1094.43,1046.17,864335200,1124203233,0.30314071,0.09189429,0.00037661,0.00018563
2016/2/1,2016,2,1,1085.24,1075.82,1092.59,1061.54,690944600,1030570345,1.20128311,1.44308112,0.00029619,0.00019404
2016/2/2,2016,2,2,1076.93,1106.05,1112.43,1076.79,746834800,1048227169,0.82489673,0.68045463,0.00019256,8.94E-05
2016/2/3,2016,2,3,1094.11,1109.59,1112.14,1086.11,657257300,9534540404,1.29750588,1.68352151,0.0001983,0.00012799
2016/2/4,2016,2,4,1113.51,1129.33,1134.49,1113.51,773690900,1126672883,1.37598776,1.89334232,0.00016066,8.20E-05
2016/2/5,2016,2,5,1135.05,1114.68,1137.27,1114.23,611092200,9993144510,0.04560873,0.00208015,0.00010805,3.92E-05
2016/2/15,2016,2,15,1079.04,1108.18,1116.32,1078.33,552750900,8262068129,-1.0404685,1.08257472,0.000192,0.00010463
2016/2/16,2016,2,16,1114.2,1150.18,1153.74,1114.18,900241500,1261024574,2.77282672,7.68856806,0.00018411,9.05E-05
2016/2/17,2016,2,17,1148.61,1161.12,1162.28,1144.61,997792000,1368504039,1.79139516,3.20909662,0.0001233,8.55E-05
2016/2/18,2016,2,18,1168.72,1158.62,1172.04,1156.16,964385900,1330680020,0.37684279,0.14201049,0.00013774,6.64E-05
2016/2/19,2016,2,19,1157.54,1161.33,1167.79,1152.61,728578100,1110995877,-0.2754831,0.07589093,0.00011884,7.65E-05
2016/2/22,2016,2,22,1176.57,1182.18,1185.1,1168.62,1107022800,1564800435,0.91476002,0.8367859,8.20E-05,3.96E-05
2016/2/23,2016,2,23,1183.28,1171.54,1186.21,1157.95,966252900,1421495569,-0.1860649,0.03462015,0.00016319,8.19E-05
2016/2/24,2016,2,24,1166.16,1179.42,1179.84,1152.08,973921300,1352933844,-0.1419036,0.02013663,0.00026034,0.00012056
2016/2/25,2016,2,25,1181.34,1093.73,1181.37,1088.32,1451017000,1972947343,-2.7848016,7.75512006,0.00135516,0.00046313
2016/2/26,2016,2,26,1105.69,1100.08,1110.44,1076.07,925147800,1211619578,-3.095064,9.57942134,0.00042833,0.00023921
2016/2/29,2016,2,29,1099.48,1051.57,1099.48,1031.5,1041331600,1304199363,-2.1795194,4.75030484,0.00160682,0.00050092
2016/3/1,2016,3,1,1054.93,1073.61,1078.18,1041.65,861486900,1109251875,-1.0340785,1.06931849,0.00045554,0.00017856
2016/3/2,2016,3,2,1073.04,1122.57,1125.5,1072.36,1207325100,1525611241,2.69897888,7.28448702,0.00038309,0.00018069
2016/3/3,2016,3,3,1122.44,1122.03,1136.66,1118.83,1258945300,1572170464,1.93885573,3.75916155,0.0001635,9.64E-05
2016/3/4,2016,3,4,1119.08,1107.36,1126.68,1088.9,1281254900,1580446266,-0.5874303,0.34507438,0.0004499,0.00030608
2016/3/7,2016,3,7,1118.74,1122.36,1131.2,1112.34,867159200,1062310784,0.12710462,0.01615558,7.63E-05,6.24E-05
2016/3/8,2016,3,8,1122.33,1122.82,1122.83,1083.92,865286500,1113622319,0.15809734,0.02499477,0.00036189,0.00031666
2016/3/9,2016,3,9,1101.63,1101.44,1109.83,1092.54,656522800,8226519826,-0.8159727,0.66581152,0.00012793,7.81E-05
2016/3/10,2016,3,10,1101.12,1084.95,1107.19,1084.52,500225500,6496515025,-0.662603,0.43904275,0.00024073,8.72E-05
2016/3/11,2016,3,11,1077.23,1085.37,1091.36,1072.48,534424200,6792563420,-0.6256837,0.39148016,0.00013831,9.73E-05
2016/3/14,2016,3,14,1097.86,1117.9,1127.38,1097.35,865939000,1188412185,1.60945164,2.59033461,0.00018742,9.57E-05
2016/3/15,2016,3,15,1118.14,1119.64,1126.28,1111.61,780085800,1114609139,0.85314435,0.72785528,9.61E-05,6.88E-05
2016/3/16,2016,3,16,1124.66,1112.98,1127.01,1109.75,788462000,1069181687,-0.2008823,0.04035373,8.52E-05,3.12E-05
2016/3/17,2016,3,17,1118.72,1144.42,1146.53,1114.41,1001903500,1464758368,0.75641898,0.57216967,0.00029711,0.00011422
2016/3/18,2016,3,18,1148.35,1171.97,1179.13,1147.4,1545438400,2049545617,2.01950925,4.07841761,0.00015508,8.22E-05
2016/3/21,2016,3,21,1184.96,1190.94,1192.73,1178.13,1507123300,2029039589,1.58156073,2.50133436,0.00012057,6.77E-05
2016/3/22,2016,3,22,1184.42,1193.42,1201.65,1177.52,1365695300,1834301863,0.30896213,0.0954576,0.00017755,0.00010185
2016/3/23,2016,3,23,1188.15,1195.76,1196.06,1180.5,999441300,1467227662,0.41382892,0.17125438,0.0001492,9.59E-05
2016/3/24,2016,3,24,1187.39,1179.05,1197.2,1178.92,1143546000,1648381977,-0.3339049,0.11149253,0.00017826,8.64E-05
2016/3/25,2016,3,25,1173.95,1186.26,1186.88,1173.84,780393200,1136561655,-0.04135,0.00170982,9.49E-05,5.46E-05
2016/3/28,2016,3,28,1193.2,1182.67,1203.4,1180.26,936775700,1540267748,0.32139803,0.10329669,0.00010785,4.31E-05
2016/3/29,2016,3,29,1182.18,1164.36,1186.41,1157.35,821445500,1231800580,-1.0625967,1.1291118,0.00020546,0.00013548
2016/3/30,2016,3,30,1174.19,1202.24,1202.5,1174.19,973334300,1468697807,0.73075656,0.53400515,0.00011753,5.01E-05
2016/3/31,2016,3,31,1211.05,1208.65,1218.63,1203.85,1133484400,1802401888,1.2562179,1.57808341,9.05E-05,6.52E-05
2016/4/1,2016,4,1,1206.35,1207.04,1210.81,1184.88,962928900,1453732665,-0.1440411,0.02074785,0.00015566,7.16E-05
2016/4/5,2016,4,5,1209.93,1227.79,1232.39,1207.05,1213591100,1805565774,0.76507633,0.58534179,0.00012887,6.16E-05
2016/4/6,2016,4,6,1223.72,1235.15,1235.2,1221.07,1209009300,1816413389,0.89594575,0.8027188,0.00011056,6.64E-05
2016/4/7,2016,4,7,1237.4,1216.08,1240.18,1215.78,1154241300,1878545679,-0.2719912,0.07397921,0.00017542,7.19E-05
2016/4/8,2016,4,8,1209.37,1208.03,1214.58,1194.95,972252000,1498842815,-1.0432392,1.08834804,0.00016476,8.05E-05
2016/4/11,2016,4,11,1215.57,1227,1232.75,1215.57,971802300,1535686608,0.62853715,0.39505895,5.65E-05,2.45E-05
2016/4/12,2016,4,12,1226.02,1217.04,1227.16,1207.24,785622700,1333139529,0.0524879,0.00275498,0.00010644,5.50E-05
2016/4/13,2016,4,13,1224.04,1228.18,1241.73,1224.04,1335282800,1911314342,0.0764466,0.00584408,9.46E-05,4.24E-05
2016/4/14,2016,4,14,1233.61,1237.97,1238.48,1225.74,849520000,1307175127,0.49145102,0.24152411,5.18E-05,2.64E-05
2016/4/15,2016,4,15,1239.17,1234.45,1241.51,1229.84,841708100,1244819583,0.02956227,0.00087392,5.56E-05,3.41E-05
2016/4/18,2016,4,18,1229.74,1222.19,1229.74,1215.26,757764000,1324952133,-0.5992164,0.35906038,5.44E-05,4.30E-05
2016/4/19,2016,4,19,1227.02,1228.8,1231.03,1222.27,665144100,1160703752,-0.0332096,0.00110288,5.46E-05,2.77E-05
2016/4/20,2016,4,20,1231.32,1191.03,1233.04,1167.21,1424191300,2126084646,-1.292894,1.67157512,0.00111802,0.00046355
2016/4/21,2016,4,21,1184.88,1180.43,1200.65,1178.89,894077500,1447477680,-1.8330695,3.36014391,0.00018237,6.49E-05
2016/4/22,2016,4,22,1173.72,1189.91,1190.17,1171.08,626198300,1032511171,0.18397454,0.03384663,6.94E-05,3.88E-05
2016/4/25,2016,4,25,1188.42,1182.33,1188.42,1170.22,548446400,9762074546,0.31742044,0.10075573,7.95E-05,4.29E-05
2016/4/26,2016,4,26,1180.85,1191.53,1191.79,1178.41,528973600,8570365726,0.11350294,0.01288291,6.65E-05,3.91E-05
2016/4/27,2016,4,27,1192.46,1191.53,1202.3,1189.5,624323800,1035260208,0.39102474,0.15290035,4.50E-05,3.00E-05
2016/4/28,2016,4,28,1192.38,1187.05,1194.45,1170.49,620726300,1034471500,-0.1974807,0.03899865,0.00014024,7.50E-05
2016/4/29,2016,4,29,1185.71,1186.05,1191.84,1182.68,521711500,9032618549,-0.2311685,0.05343887,2.93E-05,1.89E-05
2016/5/3,2016,5,3,1186.96,1212.31,1212.48,1181.92,796229700,1357264422,0.96352049,0.92837174,0.00012906,5.69E-05
2016/5/4,2016,5,4,1208.71,1212.58,1220.66,1206.66,884064400,1522297218,0.92743171,0.86012958,4.91E-05,2.30E-05
2016/5/5,2016,5,5,1211.32,1216.3,1218.52,1205.54,764788700,1267005014,0.27185915,0.0739074,4.41E-05,2.27E-05
2016/5/6,2016,5,6,1215.53,1173.99,1218.9,1173.99,1013604800,1733291165,-1.359449,1.84810165,0.00031488,0.00012148
2016/5/9,2016,5,9,1166.83,1144.28,1166.83,1139.77,828816200,1297814564,-2.6233374,6.88189945,0.00014706,7.20E-05
2016/5/10,2016,5,10,1141.31,1143.17,1148.97,1136.39,534573000,8558771829,-0.8896767,0.79152476,8.65E-05,5.87E-05
2016/5/11,2016,5,11,1149.92,1137.94,1152.58,1134.9,578381900,8998744770,-0.1284258,0.0164932,0.00014589,7.58E-05
2016/5/12,2016,5,12,1128.41,1150.38,1150.93,1117.74,720206600,1270593196,0.01736951,0.0003017,0.00015278,7.38E-05
2016/5/13,2016,5,13,1148.24,1148.26,1157.98,1142.98,598579900,1198884501,0.757331,0.57355025,7.60E-05,3.84E-05
2016/5/16,2016,5,16,1143.49,1161.69,1161.79,1140.57,677189000,1222092644,0.5057579,0.25579105,8.59E-05,5.30E-05
2016/5/17,2016,5,17,1162.52,1153.69,1165.97,1153.41,769983900,1376399847,0.38567572,0.14874576,5.38E-05,2.49E-05
2016/5/18,2016,5,18,1147.34,1133.36,1147.65,1120.29,810815100,1267837291,-1.1032552,1.21717211,0.00014401,3.39E-05
2016/5/19,2016,5,19,1132.16,1138.89,1148.82,1132.07,679606000,1263267452,-0.3210355,0.10306379,7.07E-05,4.35E-05
2016/5/20,2016,5,20,1132.75,1142.63,1143.79,1129.25,655974100,1179311779,0.39978154,0.15982528,6.65E-05,3.52E-05
2016/5/23,2016,5,23,1145.77,1154.74,1156.24,1145.58,670631400,1212913591,0.83501391,0.69724823,3.47E-05,2.22E-05
2016/5/24,2016,5,24,1153.76,1152.43,1156.64,1143.97,751061400,1267658174,0.25171084,0.06335835,5.59E-05,5.30E-05
2016/5/25,2016,5,25,1157.98,1142.66,1161.28,1140.1,606156300,1140684098,-0.4198453,0.17627011,6.22E-05,2.96E-05
2016/5/26,2016,5,26,1142.22,1144.19,1147.24,1123.05,691930800,1198522683,-0.520291,0.2707028,0.0002645,0.00010716
2016/5/27,2016,5,27,1141.31,1138.62,1147.25,1135.15,719390500,1212588253,-0.1370952,0.0187951,8.36E-05,4.44E-05
2016/5/30,2016,5,30,1130.67,1132.89,1141.47,1123.53,560133000,8855471506,-0.3215879,0.10341879,5.49E-05,2.52E-05
2016/5/31,2016,5,31,1132.09,1169.89,1169.89,1132.09,1231080900,1783905680,1.48091595,2.19311205,0.00020189,8.48E-05
2016/6/1,2016,6,1,1170,1172.5,1181.14,1168.82,1205746900,1723558043,1.52318971,2.32010692,5.38E-05,4.52E-05
2016/6/2,2016,6,2,1170.9,1177.86,1179.46,1169.62,982669700,1388251660,0.29078116,0.08455368,4.05E-05,3.05E-05
2016/6/3,2016,6,3,1177.16,1184.83,1188.16,1175.61,1084681300,1559577584,0.5136236,0.2638092,4.23E-05,3.25E-05
2016/6/6,2016,6,6,1187.39,1185.05,1189.32,1177.43,985740700,1368509157,0.29011783,0.08416835,3.49E-05,2.24E-05
2016/6/7,2016,6,7,1186.21,1185.25,1188.25,1180.22,1074002700,1467308144,-0.0783423,0.00613751,3.08E-05,1.64E-05
2016/6/8,2016,6,8,1184.02,1185.09,1191.36,1173.13,1095035100,1684173891,-0.0410247,0.00168302,6.26E-05,3.51E-05
2016/6/13,2016,6,13,1171.06,1140.3,1177.77,1140.07,1258843400,1852143681,-1.6339914,2.66992791,0.00028509,0.00010977
2016/6/14,2016,6,14,1135.74,1140.99,1145.98,1132.62,869562200,1260251965,-1.1297308,1.27629187,0.00010067,4.80E-05
2016/6/15,2016,6,15,1131,1174.44,1179.51,1129.96,1436092500,2128063658,1.45519127,2.11758164,0.00029745,0.00012123
2016/6/16,2016,6,16,1172.65,1173.38,1186.86,1169.08,1640401600,2436987408,1.59760765,2.55235022,0.00012275,5.19E-05
2016/6/17,2016,6,17,1173.87,1170.94,1181.58,1164.69,1105246500,1670125739,-0.0633765,0.00401659,6.02E-05,3.21E-05
2016/6/20,2016,6,20,1171.31,1174.85,1176.11,1163.91,876637400,1316573249,0.03624175,0.00131346,5.11E-05,2.71E-05
2016/6/21,2016,6,21,1182.29,1166.81,1187.62,1161.32,1132002300,1695538083,-0.1671708,0.02794609,9.02E-05,4.33E-05
2016/6/22,2016,6,22,1168,1182.07,1182.3,1165.45,1027490400,1432753429,-0.008082,6.53E-05,7.57E-05,3.96E-05
2016/6/23,2016,6,23,1180.37,1173.84,1181.71,1168.13,934227800,1260631891,0.21660617,0.04691823,4.82E-05,2.53E-05
2016/6/24,2016,6,24,1172.28,1158.62,1179.72,1133.93,1201133000,1690324441,-0.8077142,0.65240223,0.00044426,0.00033154
2016/6/27,2016,6,27,1151.7,1177.5,1177.6,1151.68,1019520800,1473968826,0.19295601,0.03723202,4.88E-05,3.86E-05
2016/6/28,2016,6,28,1172.08,1183.67,1184.72,1168.13,1038654900,1470559823,1.18912737,1.41402391,6.95E-05,3.41E-05
2016/6/29,2016,6,29,1187.74,1188.56,1193.67,1185.34,1260290600,1761385746,0.6063855,0.36770337,3.45E-05,3.13E-05
2016/6/30,2016,6,30,1190.48,1188.8,1192.82,1183.45,974938800,1419523376,0.03874137,0.00150089,5.11E-05,3.48E-05
2016/7/1,2016,7,1,1189.87,1186.34,1192.5,1182.8,783108100,1150245668,-0.1512929,0.02288956,2.63E-05,2.04E-05
2016/7/4,2016,7,4,1182.4,1204.23,1207.56,1181.03,1213925600,1665765480,0.52099273,0.27143343,6.54E-05,3.26E-05
2016/7/5,2016,7,5,1207.16,1210.82,1212.76,1202.38,1347554000,1847748649,1.03151648,1.06402625,3.91E-05,2.65E-05
2016/7/6,2016,7,6,1207.17,1214.92,1215.18,1202.15,1213106100,1571008192,0.2782845,0.07744226,4.02E-05,2.69E-05
2016/7/7,2016,7,7,1214.68,1222.33,1224.84,1210.33,1434119600,2227354507,0.54200368,0.29376799,6.01E-05,3.17E-05
2016/7/8,2016,7,8,1221.59,1217.26,1223.83,1214.49,1053585000,1656231253,0.09214702,0.00849107,3.11E-05,1.60E-05
2016/7/11,2016,7,11,1220.22,1216.52,1228.37,1215.06,1044299100,1578592022,-0.1806215,0.03262414,7.25E-05,3.03E-05
2016/7/12,2016,7,12,1216.99,1230.89,1231.01,1205.62,1308148700,1883179881,0.37811043,0.1429675,0.00013644,6.33E-05
2016/7/13,2016,7,13,1237.08,1239.44,1244.31,1234.54,1285416900,1884863671,0.79384982,0.63019754,2.26E-05,1.85E-05
2016/7/14,2016,7,14,1238.9,1241,1241.32,1232.88,860160000,1341044568,0.13739958,0.01887864,2.12E-05,1.32E-05
2016/7/15,2016,7,15,1244.03,1244.77,1248.47,1236.47,965743400,1588900144,0.20528599,0.04214234,3.59E-05,2.30E-05
2016/7/18,2016,7,18,1242.35,1235.97,1242.37,1231.67,975467300,1438372856,-0.2822924,0.079689,3.82E-05,2.34E-05
2016/7/19,2016,7,19,1232.6,1237.2,1237.2,1226.99,1021156000,1468643784,-0.1804052,0.03254607,6.03E-05,2.58E-05
2016/7/20,2016,7,20,1236.27,1231.26,1241.11,1231.17,803252200,1168998243,-0.0472392,0.00223154,3.64E-05,2.23E-05
2016/7/21,2016,7,21,1231.23,1235.37,1242.39,1228.27,942236400,1404840427,-0.0316279,0.00100033,5.11E-05,2.87E-05
2016/7/22,2016,7,22,1235.74,1223.88,1236.73,1222.2,907620900,1330441544,-0.2600351,0.06761825,3.57E-05,1.84E-05
2016/7/25,2016,7,25,1222.81,1223.95,1230.68,1218.33,821995200,1253275088,-0.4163428,0.17334133,3.54E-05,2.03E-05
2016/7/26,2016,7,26,1224.01,1242.08,1242.08,1223.45,790321800,1157701261,0.67905871,0.46112073,3.99E-05,1.50E-05
2016/7/27,2016,7,27,1242.87,1205.29,1245.62,1187.57,1499919800,2052779852,-0.6693412,0.44801772,0.00081778,0.00029407
2016/7/28,2016,7,28,1202.19,1215.89,1220.29,1199.78,1030569600,1378455173,-0.9531418,0.90847941,0.00019723,0.00010062
2016/7/29,2016,7,29,1215.37,1208.84,1220.68,1206.12,824222900,1134781109,0.2395711,0.05739431,5.71E-05,3.13E-05
2016/8/1,2016,8,1,1205.01,1193.94,1205.42,1186.17,795860700,1074237913,-0.7726009,0.59691225,8.56E-05,6.20E-05
2016/8/2,2016,8,2,1192.33,1201.62,1201.86,1190.61,559483200,7376013782,-0.1223502,0.01496959,3.75E-05,2.00E-05
2016/8/3,2016,8,3,1200,1205.39,1206.98,1196.64,623376300,8376653913,0.47311129,0.22383429,4.11E-05,2.27E-05
2016/8/4,2016,8,4,1204.55,1212.87,1212.87,1200.47,697529800,9638692346,0.46330079,0.21464763,3.47E-05,1.43E-05
2016/8/5,2016,8,5,1211.57,1209.11,1218.34,1208.15,657668500,9083859981,0.1640981,0.02692818,4.12E-05,2.21E-05
2016/8/8,2016,8,8,1209.04,1222.76,1223.04,1200.45,640493900,8507980790,0.39927121,0.1594175,6.16E-05,3.49E-05
2016/8/9,2016,8,9,1223.18,1231.86,1232.02,1222.62,827662600,1132510642,0.8120684,0.65945509,1.68E-05,9.09E-06
2016/8/10,2016,8,10,1231.4,1227.65,1235.76,1227.11,738802200,1005140949,0.15841967,0.02509679,2.29E-05,1.24E-05
2016/8/11,2016,8,11,1226.95,1213.4,1227.79,1213.28,645316400,8777489074,-0.6395158,0.40898054,9.23E-05,3.14E-05
2016/8/12,2016,8,12,1212.08,1227.98,1229.71,1212.08,703071700,9226939684,0.03644285,0.00132808,3.66E-05,2.12E-05
2016/8/15,2016,8,15,1229.85,1252.03,1255.09,1229.73,1323853000,1728465759,1.40834499,1.98343563,7.60E-05,4.59E-05
2016/8/16,2016,8,16,1256.55,1257.95,1262.04,1255.88,1492234100,1983130897,0.98112339,0.96260312,1.62E-05,2.05E-05
2016/8/17,2016,8,17,1256.29,1261.63,1264.94,1253.5,1023490900,1457991258,0.17522329,0.0307032,3.37E-05,1.87E-05
2016/8/18,2016,8,18,1261.8,1260.54,1266.17,1257.07,1007848500,1391808708,0.14667286,0.02151292,3.05E-05,1.63E-05
2016/8/19,2016,8,19,1259.95,1264.83,1267.42,1253.97,904449800,1232462199,0.10416348,0.01085003,4.75E-05,2.74E-05
2016/8/22,2016,8,22,1264.15,1248.72,1266.58,1248.47,834133000,1259607431,-0.3888243,0.15118435,4.47E-05,2.18E-05
2016/8/23,2016,8,23,1248.97,1251.61,1256.75,1244.27,689004000,9724519237,-0.4329584,0.18745303,4.91E-05,2.80E-05
2016/8/24,2016,8,24,1253,1249.5,1255.84,1247.25,694962800,9446710849,0.01842536,0.00033949,3.45E-05,1.57E-05
2016/8/25,2016,8,25,1244.96,1239.81,1244.96,1229.38,801238300,1055751678,-0.4595936,0.21122628,5.30E-05,2.74E-05
2016/8/26,2016,8,26,1243.36,1249.49,1254.23,1242.15,703709100,1018416765,0.15773867,0.02488148,2.63E-05,1.56E-05
2016/8/29,2016,8,29,1250.1,1251.21,1258.24,1245.38,858794600,1264231712,0.27333151,0.07471011,5.39E-05,2.48E-05
