date,open,close,high,low,volume,money,rt1,year,month,day,rk,rt,rv,rk_twoscale
2016/7/27,1860.67,1829.37,1870.49,1796.29,2760916359,33849468642,-0.006942793,2016,7,27,2.82E-04,-0.6942793,0.482023746,1.32E-04
2016/7/28,1822.06,1848.65,1854.87,1817.45,2159964516,27445859847,0.004553142,2016,7,28,1.33E-04,0.4553142,0.207311021,6.93E-05
2016/7/29,1845.65,1835.56,1855.52,1831.87,1617957879,22035516184,-0.00308611,2016,7,29,1.50E-04,-0.308611,0.095240749,6.33E-05
2016/8/1,1830.05,1807.77,1830.69,1800.8,1621017507,20692352342,-0.00662541,2016,8,1,7.34E-05,-0.662541,0.438960577,3.72E-05
2016/8/2,1807.61,1824.21,1824.27,1805.07,1187981940,16004594579,0.003931657,2016,8,2,1.30E-04,0.3931657,0.154579268,8.15E-05
2016/8/3,1818.93,1829.85,1832.39,1815.41,1369550764,16534802422,0.001340658,2016,8,3,1.44E-04,0.1340658,0.017973639,1.12E-04
2016/8/4,1825.61,1836.22,1836.53,1815.23,1504067003,20610007871,0.001509223,2016,8,4,1.24E-04,0.1509223,0.022777541,7.16E-05
2016/8/5,1837.54,1837.41,1849.7,1832.71,1676677299,23865294739,0.000281362,2016,8,5,4.61E-05,0.0281362,0.000791646,3.71E-05
2016/8/8,1834.77,1858.26,1858.44,1828.47,1785652571,25841295138,0.004900403,2016,8,8,6.13E-05,0.4900403,0.240139496,3.75E-05
2016/8/9,1859.69,1870.07,1872.05,1854.04,1637071773,23958119953,0.002751385,2016,8,9,7.45E-05,0.2751385,0.075701194,4.19E-05
2016/8/10,1867.9,1859.24,1873.13,1858.48,1527550029,21473332684,-0.002522409,2016,8,10,5.89E-05,-0.2522409,0.063625472,4.40E-05
2016/8/11,1857.27,1843.27,1866.74,1842.95,1661172922,22515857602,-0.003746499,2016,8,11,2.55E-04,-0.3746499,0.140362548,1.22E-04
2016/8/12,1842.81,1878.38,1878.38,1842.77,2349720189,31926536736,0.008194501,2016,8,12,9.64E-04,0.8194501,0.671498466,4.81E-04
2016/8/15,1883.44,1925.74,1933.16,1883.44,3651665090,49178605829,0.010814196,2016,8,15,2.74E-04,1.0814196,1.169468351,1.41E-04
2016/8/16,1934.09,1920.15,1941.48,1917.05,4203542402,52771912848,-0.001262495,2016,8,16,7.30E-04,-0.1262495,0.015938936,2.49E-04
2016/8/17,1917.12,1917.7,1922.79,1904.37,2298302362,33262808933,-0.000554488,2016,8,17,3.81E-04,-0.0554488,0.003074569,1.98E-04
2016/8/18,1917.4,1920.93,1934.95,1912.32,2665426347,38090385167,0.000730871,2016,8,18,1.72E-04,0.0730871,0.005341724,9.39E-05
2016/8/19,1918.26,1920.97,1926.49,1908.05,1938701405,26430476450,9.04E-06,2016,8,19,4.81E-04,0.000904333,8.18E-07,1.58E-04
2016/8/22,1920.92,1902.01,1925.73,1901.05,1822202570,23551612814,-0.004307787,2016,8,22,2.15E-04,-0.4307787,0.185570288,1.08E-04
2016/8/23,1900.48,1906.06,1912.19,1894.01,1813049521,23104442703,0.000923772,2016,8,23,2.94E-04,0.0923772,0.008533547,1.78E-04
2016/8/24,1906.78,1901.26,1912.54,1896.73,1349297711,18544322847,-0.001095056,2016,8,24,1.87E-04,-0.1095056,0.011991476,7.45E-05
2016/8/25,1890.26,1885.53,1890.36,1868.94,1615966212,21507051452,-0.003608065,2016,8,25,5.54E-05,-0.3608065,0.13018133,4.84E-05
2016/8/26,1887.4,1889.02,1900.74,1885.46,1197156188,16924686726,0.000803109,2016,8,26,1.09E-04,0.0803109,0.006449841,4.64E-05
2016/8/29,1891.17,1893.03,1899.18,1884.58,1220511102,16995909635,0.000920941,2016,8,29,1.16E-04,0.0920941,0.008481323,5.85E-05
2016/8/30,1893.87,1893.11,1899.29,1889.03,1298252996,17233423509,1.84E-05,2016,8,30,9.11E-04,0.0018353,3.37E-06,3.53E-04
2016/8/31,1891.37,1902.48,1903.43,1889.13,1469992412,21991701480,0.00214425,2016,8,31,1.31E-04,0.214425,0.045978081,8.01E-05
2016/9/1,1901.8,1887.98,1903.28,1887.59,1402807256,21016708360,-0.003322711,2016,9,1,5.70E-05,-0.3322711,0.110404084,2.16E-05
2016/9/2,1888.23,1890.96,1896.36,1878.96,1337234894,19869848797,0.000684953,2016,9,2,1.21E-04,0.0684953,0.004691606,8.26E-05
2016/9/5,1898.24,1900.19,1910.39,1893.92,1173517395,16110013875,0.002114686,2016,9,5,1.12E-04,0.2114686,0.044718969,7.44E-05
2016/9/6,1903.6,1921.18,1924.28,1894.43,2086106387,32445942943,0.004771029,2016,9,6,1.69E-04,0.4771029,0.227627177,6.99E-05
2016/9/7,1922.03,1928.83,1940.72,1919.52,1930234585,26601242302,0.001725895,2016,9,7,1.03E-04,0.1725895,0.029787136,6.15E-05
2016/9/8,1927.97,1935.13,1935.24,1924.04,1310567629,20228846454,0.001416194,2016,9,8,8.51E-05,0.1416194,0.020056054,4.59E-05
2016/9/9,1934.04,1916.61,1938.22,1916.39,1212422159,18433717591,-0.004176396,2016,9,9,1.55E-04,-0.4176396,0.174422835,7.38E-05
2016/9/12,1891.36,1883.62,1894.51,1866.53,2152961064,29256010212,-0.007540457,2016,9,12,1.81E-04,-0.7540457,0.568584918,7.77E-05
2016/9/13,1887.12,1880.66,1890.75,1871.19,1109307695,16908898507,-0.000683005,2016,9,13,4.31E-05,-0.0683005,0.004664958,4.27E-05
2016/9/14,1871.52,1865.46,1876.54,1860.42,1230298942,18057735745,-0.003524346,2016,9,14,8.04E-05,-0.3524346,0.124210147,3.29E-05
2016/9/19,1867.01,1884.68,1884.99,1867.01,1105580018,15694913911,0.004451681,2016,9,19,6.01E-05,0.4451681,0.198174637,2.99E-05
2016/9/20,1885.13,1882.31,1887.55,1879.37,886287580,13283583971,-0.000546472,2016,9,20,5.51E-05,-0.0546472,0.002986316,2.86E-05
2016/9/21,1881.9,1880.88,1886.1,1878.07,1135034624,18363484913,-0.000330061,2016,9,21,4.42E-04,-0.0330061,0.001089403,2.18E-04
2016/9/22,1890.25,1903.72,1908.85,1890.17,1673861351,28054585238,0.005241984,2016,9,22,1.44E-04,0.5241984,0.274783963,7.35E-05
2016/9/23,1903.66,1892.3,1904.57,1891.21,1202622569,18435854234,-0.002613083,2016,9,23,7.21E-05,-0.2613083,0.068282028,4.37E-05
2016/9/26,1887.58,1856.95,1887.67,1856.1,1302990113,17872580017,-0.008189779,2016,9,26,1.55E-04,-0.8189779,0.670724801,6.71E-05
2016/9/27,1854.47,1869.52,1869.65,1850.27,1163593345,17532916604,0.002929905,2016,9,27,1.62E-04,0.2929905,0.085843433,9.27E-05
2016/9/28,1871.77,1866.51,1872.13,1860.58,911833805,14415798681,-0.000699795,2016,9,28,3.10E-04,-0.0699795,0.00489713,1.33E-04
2016/9/29,1867.17,1867.94,1878.21,1866.88,885211036,13649477632,0.000332601,2016,9,29,2.05E-04,0.0332601,0.001106234,1.19E-04
2016/9/30,1866.31,1877.39,1880.82,1865.36,874235625,14238763423,0.002191578,2016,9,30,7.93E-05,0.2191578,0.048030141,5.37E-05
2016/10/10,1884.68,1900.97,1900.99,1879.64,1599037641,21477424187,0.005420763,2016,10,10,1.19E-04,0.5420763,0.293846715,7.00E-05
2016/10/11,1900.62,1912.13,1913.52,1898.38,1628146288,21387596690,0.002542152,2016,10,11,8.22E-05,0.2542152,0.064625368,3.45E-05
2016/10/12,1909.71,1904.11,1909.71,1896.88,1285362250,15431773361,-0.001825381,2016,10,12,1.10E-04,-0.1825381,0.033320158,6.34E-05
2016/10/13,1904.69,1905.91,1910.17,1900.29,1195802656,15688986532,0.000410355,2016,10,13,5.65E-05,0.0410355,0.001683912,3.30E-05
2016/10/14,1904.04,1911.97,1912.3,1894.74,1502891523,16455479130,0.001378685,2016,10,14,5.37E-05,0.1378685,0.019007723,3.89E-05
2016/10/17,1911.23,1892.87,1913.94,1889.78,1437331430,16807843169,-0.004360285,2016,10,17,1.77E-04,-0.4360285,0.190120853,6.99E-05
2016/10/18,1891.4,1917.13,1917.13,1891.19,1393937937,17197098575,0.005530775,2016,10,18,1.41E-04,0.5530775,0.305894721,6.57E-05
2016/10/19,1919.06,1917.05,1928.63,1912.8,1589915444,17847640856,-1.81E-05,2016,10,19,1.11E-04,-0.00181231,3.28E-06,7.35E-05
2016/10/20,1915.92,1918.01,1920.81,1912.58,1206019880,14873903976,0.000217427,2016,10,20,1.39E-04,0.0217427,0.000472745,6.45E-05
2016/10/21,1918.66,1919.09,1929.23,1907.65,1628238803,19271644886,0.000244475,2016,10,21,3.03E-05,0.0244475,0.00059768,3.48E-05
2016/10/24,1918.85,1932.57,1937.5,1914.5,1929558642,22356657028,0.003039891,2016,10,24,1.22E-04,0.3039891,0.092409373,7.43E-05
2016/10/25,1933.55,1937.16,1938.66,1930.99,1555953149,19592224161,0.001030259,2016,10,25,3.03E-04,0.1030259,0.010614336,1.45E-04
2016/10/26,1936.22,1927.86,1936.22,1923.21,1365465971,17963605161,-0.00209,2016,10,26,1.08E-04,-0.209,0.043681,4.20E-05
2016/10/27,1927.17,1924.08,1927.24,1918.66,1084251744,13329646319,-0.000852367,2016,10,27,1.38E-04,-0.0852367,0.007265295,6.40E-05
2016/10/28,1923.17,1917.46,1932.24,1916.9,1281502646,16408732901,-0.001496812,2016,10,28,1.59E-04,-0.1496812,0.022404462,7.80E-05
2016/10/31,1914.75,1915.22,1916.93,1906.05,1082665106,14679595246,-0.000507645,2016,10,31,5.69E-04,-0.0507645,0.002577034,2.77E-04
2016/11/1,1917.04,1927.41,1927.92,1914.71,1097590409,15480359119,0.00275544,2016,11,1,1.95E-04,0.275544,0.075924496,1.12E-04
2016/11/2,1923.78,1913.04,1924.81,1910.97,1184886721,15418957281,-0.003250057,2016,11,2,9.86E-05,-0.3250057,0.105628705,7.75E-05
2016/11/3,1910.16,1925.88,1932.94,1909.09,1479169001,16882897823,0.002905172,2016,11,3,8.41E-05,0.2905172,0.084400243,3.36E-05
2016/11/4,1924.19,1917.38,1932.37,1915.33,1518180745,16465565647,-0.00192103,2016,11,4,2.19E-04,-0.192103,0.036903563,8.52E-05
2016/11/7,1919.38,1919.87,1925.13,1914.23,1096093871,13009413968,0.000563629,2016,11,7,7.72E-05,0.0563629,0.003176776,3.61E-05
2016/11/8,1925.04,1928.9,1933.58,1923.71,1473725716,16797387921,0.002037891,2016,11,8,5.98E-05,0.2037891,0.041529997,3.08E-05
2016/11/9,1929.79,1916.95,1930.98,1899.03,2101192273,29875037461,-0.002698928,2016,11,9,3.41E-05,-0.2698928,0.072842123,1.63E-05
2016/11/10,1931.04,1940.81,1944.91,1931.04,1804599185,23637133928,0.005372236,2016,11,10,1.59E-04,0.5372236,0.288609196,8.46E-05
2016/11/11,1940.11,1947.78,1950.77,1935.62,2184531058,24457506794,0.001556881,2016,11,11,1.68E-04,0.1556881,0.024238784,8.86E-05
2016/11/14,1948.7,1955.66,1958.96,1946.97,2586769589,28626005970,0.001753451,2016,11,14,1.13E-04,0.1753451,0.030745904,5.77E-05
2016/11/15,1954.95,1960.11,1960.45,1951.69,1836890053,22783651656,0.000987091,2016,11,15,8.16E-05,0.0987091,0.009743486,3.94E-05
2016/11/16,1960.54,1962.4,1965.74,1954.96,1693962253,18805010529,0.000507091,2016,11,16,8.53E-05,0.0507091,0.002571413,4.42E-05
2016/11/17,1958.19,1975.92,1977.2,1953.61,2103595657,24584644620,0.002981822,2016,11,17,9.83E-05,0.2981822,0.088912624,3.96E-05
2016/11/18,1976.9,1968.53,1984.82,1965.9,1847887740,24139115129,-0.001627319,2016,11,18,8.34E-05,-0.1627319,0.026481671,4.10E-05
2016/11/21,1968.61,1980.49,1991.55,1967.99,2322350119,33261282858,0.002630616,2016,11,21,8.65E-05,0.2630616,0.069201405,3.69E-05
2016/11/22,1979.23,1985.13,1987.94,1978.95,2532503627,31408388623,0.001016299,2016,11,22,1.01E-04,0.1016299,0.010328637,4.69E-05
2016/11/23,1988.38,1994.36,1999.66,1987.57,2996187378,39912063360,0.002014603,2016,11,23,2.74E-04,0.2014603,0.040586252,1.40E-04
2016/11/24,1990,2006.93,2016.89,1988.32,2466597822,38071792981,0.00272867,2016,11,24,1.17E-04,0.272867,0.0744564,7.26E-05
2016/11/25,2004.84,2021.27,2021.27,1993.42,2625065479,37124839606,0.003092105,2016,11,25,1.05E-04,0.3092105,0.095611133,5.62E-05
2016/11/28,2028,2028.63,2037.16,2024.63,3462650150,50663549768,0.001578513,2016,11,28,9.43E-05,0.1578513,0.024917033,4.28E-05
2016/11/29,2024.19,2034.83,2049.64,2021.97,3201244214,43028750604,0.001325288,2016,11,29,1.20E-04,0.1325288,0.017563883,6.86E-05
2016/11/30,2033.37,2024.03,2038.26,2018.91,2975108330,34474074000,-0.002311187,2016,11,30,7.78E-05,-0.2311187,0.053415853,4.91E-05
2016/12/1,2031.75,2055,2055.24,2030.99,4306642425,59922197978,0.006594881,2016,12,1,1.93E-04,0.6594881,0.434924554,7.82E-05
2016/12/2,2051.88,2024.14,2055.75,2023.21,3748790218,47534077605,-0.006571279,2016,12,2,1.08E-04,-0.6571279,0.431817077,5.78E-05
2016/12/5,1993.07,1993.3,2005.82,1986.92,3222279693,43129828569,-0.006667881,2016,12,5,9.69E-05,-0.6667881,0.44460637,4.56E-05
2016/12/6,1991.89,1992.63,1998.32,1989.51,2267497278,31372363107,-0.000146002,2016,12,6,1.41E-04,-0.0146002,0.000213166,6.52E-05
2016/12/7,1991.65,2006.14,2006.36,1983.02,1970847212,25785363483,0.002934573,2016,12,7,1.95E-04,0.2934573,0.086117187,9.46E-05
2016/12/8,2010.06,2007.27,2014.14,2004.47,2142332804,27923208342,0.000244557,2016,12,8,8.20E-05,0.0244557,0.000598081,5.33E-05
2016/12/9,2006.45,2017.1,2025.12,2005.15,2719227419,34561563907,0.002121636,2016,12,9,1.89E-04,0.2121636,0.045013393,1.17E-04
2016/12/12,2015.74,1964.6,2016.61,1958.91,3604276158,45173423047,-0.01145329,2016,12,12,3.36E-04,-1.145329,1.311778518,1.69E-04
2016/12/13,1957.09,1968.15,1973.78,1943.72,2306423565,28430779661,0.000784055,2016,12,13,2.83E-04,0.0784055,0.006147422,1.15E-04
2016/12/14,1965.77,1956.21,1977.91,1955.8,2372804603,29240751170,-0.00264272,2016,12,14,4.92E-04,-0.264272,0.06983969,3.41E-04
2016/12/15,1948.73,1945.93,1958.09,1935.03,2234931740,29401941668,-0.002288261,2016,12,15,2.23E-04,-0.2288261,0.052361384,1.01E-04
2016/12/16,1944.77,1961.51,1964.11,1943.4,1688113831,22033973983,0.003463313,2016,12,16,2.99E-04,0.3463313,0.119945369,1.27E-04
2016/12/19,1970.07,1962.18,1971.4,1957.95,1866799093,22656306423,0.000148318,2016,12,19,2.28E-04,0.0148318,0.000219982,1.03E-04
2016/12/20,1960.97,1952.31,1961.07,1941.14,2056120129,24000596139,-0.002190066,2016,12,20,1.11E-04,-0.2190066,0.047963891,7.12E-05
2016/12/21,1953.54,1971.6,1974.13,1953.46,2412877031,25970686042,0.004270031,2016,12,21,6.78E-05,0.4270031,0.182331647,2.65E-05
2016/12/22,1968.15,1973.61,1975.53,1963.54,1858620996,21069544809,0.000442528,2016,12,22,1.76E-04,0.0442528,0.00195831,9.14E-05
2016/12/23,1973.54,1959.66,1974.6,1956.18,1856850769,21521035607,-0.003080609,2016,12,23,2.82E-04,-0.3080609,0.094901518,1.32E-04
2016/12/26,1951.24,1965.23,1965.41,1936.41,1575470521,19409339172,0.001232657,2016,12,26,1.33E-04,0.1232657,0.015194433,6.93E-05
2016/12/27,1963.06,1964.66,1971.95,1962.32,1566107555,18952709119,-0.000125982,2016,12,27,1.50E-04,-0.0125982,0.000158715,6.33E-05
2016/12/28,1963.1,1957.21,1965.13,1951.95,1355229187,16284874407,-0.001649977,2016,12,28,7.34E-05,-0.1649977,0.027224241,3.72E-05
2016/12/29,1953.08,1948.89,1962.3,1947.73,1217989193,14893406071,-0.001850099,2016,12,29,1.30E-04,-0.1850099,0.034228663,8.15E-05
2016/12/30,1952.02,1952.13,1958.07,1946.75,1353829260,16894229397,0.000721408,2016,12,30,1.44E-04,0.0721408,0.005204295,1.12E-04
2017/1/3,1954.79,1972.2,1976.51,1954.79,1525116639,18444979681,0.004442219,2017,1,3,1.24E-04,0.4442219,0.197333096,7.16E-05
2017/1/4,1970.53,1997.27,1997.44,1970.05,1545820406,21865343888,0.005485824,2017,1,4,4.61E-05,0.5485824,0.30094265,3.71E-05
2017/1/5,1997.84,2000.43,2001.96,1993.58,1723152265,20721089357,0.00068658,2017,1,5,6.13E-05,0.068658,0.004713921,3.75E-05
2017/1/6,1998.91,1993.41,2001.87,1992.07,1507603534,19919699688,-0.001526726,2017,1,6,7.45E-05,-0.1526726,0.023308923,4.19E-05
2017/1/9,1992.79,2000.65,2003.48,1991.57,1373404918,17485464298,0.001574486,2017,1,9,5.89E-05,0.1574486,0.024790062,4.40E-05
2017/1/10,2000.19,1999.3,2008.62,1996.63,1667330293,19370184647,-0.000293152,2017,1,10,2.55E-04,-0.0293152,0.000859381,1.22E-04
2017/1/11,1994.95,1977.21,2000.35,1977.09,1740377712,19011447543,-0.004825168,2017,1,11,9.64E-04,-0.4825168,0.232822462,4.81E-04
2017/1/12,1975.19,1960.51,1978.4,1960.49,1410820183,15038851133,-0.003683736,2017,1,12,2.74E-04,-0.3683736,0.135699109,1.41E-04
2017/1/13,1961.28,1958.25,1970.69,1954.24,1510516937,18113617215,-0.000500927,2017,1,13,7.30E-04,-0.0500927,0.002509279,2.49E-04
2017/1/16,1955.6,1953.81,1955.9,1918.74,2957545238,33283656199,-0.000985807,2017,1,16,3.81E-04,-0.0985807,0.009718154,1.98E-04
2017/1/17,1947.09,1962.34,1962.45,1940,1287218787,15927302302,0.001891928,2017,1,17,1.72E-04,0.1891928,0.035793916,9.39E-05
2017/1/18,1961.62,1972.3,1980.04,1960.29,1302349604,18578658142,0.002198718,2017,1,18,4.81E-04,0.2198718,0.048343608,1.58E-04
2017/1/19,1966.31,1965.51,1976.47,1962.33,1283453829,14575368535,-0.001497717,2017,1,19,2.15E-04,-0.1497717,0.022431562,1.08E-04
2017/1/20,1963.8,1980.13,1983.99,1963.8,1180829011,14945587961,0.003218446,2017,1,20,2.94E-04,0.3218446,0.103583947,1.78E-04
2017/1/23,1983.9,1988.47,1995.1,1983.9,1191182566,16302296017,0.00182534,2017,1,23,1.87E-04,0.182534,0.033318661,7.45E-05
2017/1/24,1988.24,1986.7,1990.55,1982.55,1171801932,14081765057,-0.000386751,2017,1,24,5.54E-05,-0.0386751,0.001495763,4.84E-05
2017/1/25,1983.84,1995.98,1996.06,1980.33,1095858890,13455313163,0.002023894,2017,1,25,1.09E-04,0.2023894,0.040961469,4.64E-05
2017/1/26,1997.21,2001.81,2003.49,1994.58,1142058630,14394314407,0.001266669,2017,1,26,1.16E-04,0.1266669,0.016044504,5.85E-05
2017/2/3,2002.86,1999.62,2005.19,1994.33,857502466,12096866046,-0.000475383,2017,2,3,9.11E-04,-0.0475383,0.00225989,3.53E-04
2017/2/6,2003.21,2008.98,2013.28,1999.54,1309238681,16800575577,0.002028141,2017,2,6,1.31E-04,0.2028141,0.041133559,8.01E-05
2017/2/7,2007.44,2010.89,2013.49,2002.01,1220648458,15633649914,0.000412701,2017,2,7,5.70E-05,0.0412701,0.001703221,2.16E-05
2017/2/8,2008.36,2018.53,2018.65,1998.89,1366071353,16738018377,0.001646894,2017,2,8,1.21E-04,0.1646894,0.027122598,8.26E-05
2017/2/9,2018.52,2031.31,2037.9,2018.39,1664270057,21650609404,0.002740998,2017,2,9,1.12E-04,0.2740998,0.0751307,7.44E-05
2017/2/10,2032.33,2041.69,2047,2031,1986237047,23746899758,0.002213595,2017,2,10,1.69E-04,0.2213595,0.049000028,6.99E-05
2017/2/13,2040.54,2056.33,2056.67,2039.63,2007190494,28008984869,0.00310301,2017,2,13,1.03E-04,0.310301,0.096286711,6.15E-05
2017/2/14,2057.09,2054.43,2057.18,2047.45,1649390699,21667155042,-0.000401463,2017,2,14,8.51E-05,-0.0401463,0.001611725,4.59E-05
2017/2/15,2053.94,2047.72,2066.34,2044.59,2259535519,26606291322,-0.001420776,2017,2,15,1.55E-04,-0.1420776,0.020186044,7.38E-05
2017/2/16,2048.32,2064.07,2064.18,2048.32,1878858203,21730317689,0.00345385,2017,2,16,1.81E-04,0.345385,0.119290798,7.77E-05
2017/2/17,2062.75,2046.87,2069.4,2046.24,1829007581,22692981691,-0.003634161,2017,2,17,4.31E-05,-0.3634161,0.132071262,4.27E-05
2017/2/20,2048.25,2083.11,2085.41,2048.25,2581061951,34442732569,0.007621943,2017,2,20,8.04E-05,0.7621943,0.580940151,3.29E-05
2017/2/21,2084.75,2090.82,2092.97,2082.8,2066782138,26667558763,0.001604442,2017,2,21,6.01E-05,0.1604442,0.025742341,2.99E-05
2017/2/22,2090.35,2102.41,2104.93,2087.43,1874208179,24953973971,0.002400768,2017,2,22,5.51E-05,0.2400768,0.05763687,2.86E-05
2017/2/23,2100.53,2091.17,2104.34,2081.41,1736945624,22277339804,-0.002328074,2017,2,23,4.42E-04,-0.2328074,0.054199285,2.18E-04
2017/2/24,2089.61,2097.65,2099.2,2080.02,2015046873,22670546578,0.001343687,2017,2,24,1.44E-04,0.1343687,0.018054948,7.35E-05
2017/2/27,2098.82,2076.27,2098.82,2074.02,1815936360,23017402796,-0.004449198,2017,2,27,7.21E-05,-0.4449198,0.197953628,4.37E-05
2017/2/28,2078.68,2085.07,2086.9,2076.07,1301924113,16858526726,0.001836811,2017,2,28,1.55E-04,0.1836811,0.033738746,6.71E-05
2017/3/1,2084.3,2091.5,2097.76,2082.57,1936984668,21961655440,0.001337229,2017,3,1,1.62E-04,0.1337229,0.017881814,9.27E-05
2017/3/2,2093.74,2077.54,2096.01,2076.33,1474762315,18648312021,-0.002908475,2017,3,2,3.10E-04,-0.2908475,0.084592268,1.33E-04
2017/3/3,2072.03,2077.38,2077.89,2064.56,1245648047,15625569863,-3.34E-05,2017,3,3,2.05E-04,-0.00334481,1.12E-05,1.19E-04
2017/3/6,2077.7,2092.77,2093.16,2077.66,1770769911,21973950178,0.003205555,2017,3,6,7.93E-05,0.3205555,0.102755829,5.37E-05
2017/3/7,2093.66,2096.62,2098.96,2090.56,1658235175,21345142067,0.000798223,2017,3,7,1.19E-04,0.0798223,0.0063716,7.00E-05
2017/3/8,2096.89,2098.55,2103.97,2091.5,1801735569,20976481643,0.000399597,2017,3,8,8.22E-05,0.0399597,0.001596778,3.45E-05
2017/3/9,2095.62,2080.93,2095.62,2074.36,1783482686,21813504757,-0.00366185,2017,3,9,1.10E-04,-0.366185,0.134091454,6.34E-05
2017/3/10,2081,2085.91,2090.37,2080.03,1444651731,20087874305,0.001038095,2017,3,10,5.65E-05,0.1038095,0.010776412,3.30E-05
2017/3/13,2085.94,2107.43,2107.74,2076.92,2069588656,27469120891,0.004457592,2017,3,13,5.37E-05,0.4457592,0.198701264,3.89E-05
2017/3/14,2106.31,2106.6,2112.86,2100.95,1595330759,22709413525,-0.000171078,2017,3,14,1.77E-04,-0.0171078,0.000292677,6.99E-05
2017/3/15,2104.11,2111.63,2113.45,2099.07,1623964080,22050807036,0.001035744,2017,3,15,1.41E-04,0.1035744,0.010727656,6.57E-05
2017/3/16,2122.57,2121.5,2128.32,2115.01,2267634518,31888496310,0.002025213,2017,3,16,1.11E-04,0.2025213,0.041014877,7.35E-05
2017/3/17,2123.94,2105.97,2125.7,2104.64,2243395013,31876322596,-0.003190856,2017,3,17,1.39E-04,-0.3190856,0.10181562,6.45E-05
2017/3/20,2106.52,2109.82,2111.24,2094.48,1752551098,25256532808,0.000793225,2017,3,20,3.03E-05,0.0793225,0.006292059,3.48E-05
2017/3/21,2109.01,2129.56,2129.63,2105.84,1664350080,29331738255,0.004044476,2017,3,21,1.22E-04,0.4044476,0.163577861,7.43E-05
2017/3/22,2117.41,2122.49,2128.93,2108.2,1900854801,27341069848,-0.001444228,2017,3,22,3.03E-04,-0.1444228,0.020857945,1.45E-04
2017/3/23,2122.42,2130.28,2133.01,2112.3,1833664192,28992479217,0.001591037,2017,3,23,1.08E-04,0.1591037,0.025313987,4.20E-05
2017/3/24,2130.72,2145.83,2150.09,2129.22,2015559983,31224236791,0.003158623,2017,3,24,1.38E-04,0.3158623,0.099768993,6.40E-05
2017/3/27,2145.15,2131.27,2154,2130.74,1927513419,30420946076,-0.002956841,2017,3,27,1.59E-04,-0.2956841,0.087429087,7.80E-05
2017/3/28,2132.76,2122.72,2133.65,2117.54,1648140782,23669837647,-0.00174576,2017,3,28,5.69E-04,-0.174576,0.03047678,2.77E-04
2017/3/29,2123.74,2119.76,2131.87,2111.14,1878161538,25239955042,-0.000606019,2017,3,29,1.95E-04,-0.0606019,0.00367259,1.12E-04
2017/3/30,2118.96,2101.2,2121.75,2091,2013473626,25425517693,-0.003819301,2017,3,30,9.86E-05,-0.3819301,0.145870601,7.75E-05
2017/3/31,2099.6,2114.62,2114.98,2096.92,1632131457,22301681392,0.002764943,2017,3,31,8.41E-05,0.2764943,0.076449098,3.36E-05
2017/4/5,2133.31,2142.91,2145.99,2128.67,2424935555,34213197424,0.005771596,2017,4,5,2.19E-04,0.5771596,0.333113204,8.52E-05
2017/4/6,2141.21,2145.81,2146.6,2134.77,1606395750,24087114317,0.000587333,2017,4,6,7.72E-05,0.0587333,0.003449601,3.61E-05
2017/4/7,2144.15,2151.71,2162.77,2140.65,1946111338,27751691761,0.001192473,2017,4,7,5.98E-05,0.1192473,0.014219919,3.08E-05
2017/4/10,2150.92,2154.79,2162.35,2143.89,2020349953,30271850055,0.000621213,2017,4,10,3.41E-05,0.0621213,0.003859056,1.63E-05
2017/4/11,2152.18,2163.62,2165.59,2124.89,2382076552,35556283580,0.001776036,2017,4,11,1.59E-04,0.1776036,0.031543039,8.46E-05
2017/4/12,2167.41,2159.9,2173.08,2153.79,2560957093,34050807495,-0.000747343,2017,4,12,1.68E-04,-0.0747343,0.005585216,8.86E-05
2017/4/13,2153.26,2174.53,2178.34,2150.44,1648271720,24800040658,0.002931759,2017,4,13,1.13E-04,0.2931759,0.085952108,5.77E-05
2017/4/14,2174.96,2154.68,2175.02,2150.22,1601586041,22101449178,-0.003982623,2017,4,14,8.16E-05,-0.3982623,0.15861286,3.94E-05
2017/4/17,2143.05,2149.24,2154.25,2136.24,1702833094,25176967428,-0.001097866,2017,4,17,8.53E-05,-0.1097866,0.012053098,4.42E-05
2017/4/18,2148.52,2149.06,2166.29,2148.52,1605875270,27746722167,-3.64E-05,2017,4,18,9.83E-05,-0.00363739,1.32E-05,3.96E-05
2017/4/19,2141.8,2141.43,2147.72,2119.75,1753279514,27381249203,-0.001544658,2017,4,19,8.34E-05,-0.1544658,0.023859683,4.10E-05
2017/4/20,2140.91,2155.82,2165.27,2140.22,1667437567,29617494677,0.002908614,2017,4,20,8.65E-05,0.2908614,0.084600354,3.69E-05
2017/4/21,2156.79,2144.39,2164.12,2139.54,1531816463,24862042669,-0.002308723,2017,4,21,1.01E-04,-0.2308723,0.053302019,4.69E-05
2017/4/24,2136.61,2108.53,2136.61,2096.7,1529917691,24117985662,-0.007323989,2017,4,24,2.74E-04,-0.7323989,0.536408149,1.40E-04
2017/4/25,2109.84,2119.6,2123.7,2103.73,1313220568,25148769592,0.002274126,2017,4,25,1.17E-04,0.2274126,0.051716491,7.26E-05
2017/4/26,2116.16,2114.48,2131.57,2109.84,1665189795,33724425044,-0.001050329,2017,4,26,1.05E-04,-0.1050329,0.01103191,5.62E-05
2017/4/27,2106.91,2110.05,2112.77,2076.08,1733917602,28957633921,-0.000910835,2017,4,27,9.43E-05,-0.0910835,0.008296204,4.28E-05
